loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16129	375	0.506666666667	250	0.46	125	0.6	26	50.67	52.00	40.00	60.00	40.71	42.69	17.55	18.90	0.50
Contig16128	761	0.582128777924	508	0.566929133858	253	0.612648221344	13	58.37	58.27	55.12	61.26	48.41	50.27	26.26	28.18	0.20
Contig16127	636	0.477987421384	424	0.438679245283	212	0.556603773585	22	47.80	47.64	40.09	55.66	48.88	48.52	23.34	22.90	0.28
Contig29704	1305	0.560153256705	870	0.548275862069	435	0.583908045977	59	56.02	60.00	49.66	58.39	51.63	52.54	25.15	25.88	0.26
Contig16125	267	0.595505617978	178	0.595505617978	89	0.595505617978	12	59.55	55.06	64.04	59.55	40.94	41.67	24.57	24.77	nan
Contig16124	315	0.47619047619	210	0.452380952381	105	0.52380952381	46	47.62	47.62	42.86	52.38	44.27	45.70	20.64	20.68	0.36
Contig29701	600	0.611666666667	400	0.53	200	0.775	62	61.17	56.50	49.50	77.50	39.64	48.07	18.61	23.87	0.28
Contig56500	1263	0.396674584323	842	0.442992874109	421	0.304038004751	101	39.67	47.27	41.33	30.40	44.69	51.09	22.96	26.66	0.25
Contig56503	363	0.443526170799	242	0.433884297521	121	0.462809917355	20	44.35	43.80	42.98	46.28	46.60	46.49	23.25	23.87	0.29
Contig56508	888	0.329954954955	592	0.378378378378	296	0.233108108108	24	33.00	41.89	33.78	23.31	40.13	52.71	19.62	25.89	0.27
Contig17557	344	0.5	230	0.565217391304	114	0.368421052632	209	50.29	55.65	57.39	36.84	41.53	44.03	20.17	20.89	0.41
Contig37381	387	0.50645994832	258	0.457364341085	129	0.604651162791	17	50.65	43.41	48.06	60.47	45.27	48.72	20.70	21.82	0.30
Contig12804	335	0.271641791045	224	0.285714285714	111	0.243243243243	46	27.33	35.71	21.43	24.32	34.56	41.23	15.90	14.75	nan
Contig18450	876	0.482876712329	584	0.434931506849	292	0.578767123288	115	48.29	51.03	35.96	57.88	51.06	51.67	25.05	25.28	0.29
Contig12807	1680	0.409523809524	1120	0.460714285714	560	0.307142857143	36	40.95	52.86	39.29	30.71	49.00	55.27	25.25	29.13	0.15
Contig12801	3954	0.475467880627	2636	0.46813353566	1318	0.490136570561	40	47.55	51.97	41.65	49.01	57.53	57.31	29.79	29.76	0.14
Contig12802	3225	0.471317829457	2150	0.496279069767	1075	0.421395348837	40	47.13	57.49	41.77	42.14	53.96	55.07	28.86	29.24	0.14
Contig15299	1200	0.436666666667	800	0.38125	400	0.5475	32	43.67	46.75	29.50	54.75	49.11	51.59	23.04	25.40	0.31
Contig10669	285	0.536842105263	190	0.484210526316	95	0.642105263158	13	53.68	50.53	46.32	64.21	37.03	38.70	18.71	19.28	nan
Contig10667	231	0.428571428571	154	0.480519480519	77	0.324675324675	100	42.86	55.84	40.26	32.47	32.45	34.01	16.93	19.96	nan
Contig15296	1638	0.491452991453	1092	0.429487179487	546	0.615384615385	54	49.15	48.17	37.73	61.54	51.08	54.23	25.29	27.70	0.25
Contig10665	1074	0.597765363128	716	0.554469273743	358	0.684357541899	38	59.78	59.50	51.40	68.44	47.83	52.93	24.98	27.05	0.24
Contig15290	528	0.473484848485	352	0.463068181818	176	0.494318181818	59	47.35	60.23	32.39	49.43	47.01	45.42	24.01	23.61	0.28
Contig15292	678	0.3598820059	452	0.37610619469	226	0.327433628319	35	35.99	42.04	33.19	32.74	42.98	49.99	21.46	23.80	0.31
Contig11139	383	0.389033942559	256	0.4375	127	0.291338582677	60	39.11	41.41	46.09	29.13	43.36	48.34	23.53	25.79	0.28
Contig11134	200	0.285	134	0.305970149254	66	0.242424242424	15	28.79	34.33	26.87	24.24	32.42	35.82	17.47	16.31	nan
Contig11137	288	0.482638888889	192	0.4375	96	0.572916666667	68	48.26	55.21	32.29	57.29	40.92	40.86	17.87	17.32	nan
Contig11130	588	0.406462585034	392	0.344387755102	196	0.530612244898	136	40.65	37.76	31.12	53.06	50.96	51.53	26.22	26.20	0.27
Contig11133	465	0.537634408602	310	0.516129032258	155	0.58064516129	127	53.76	53.55	49.68	58.06	46.68	47.32	23.36	24.19	0.31
Contig8008	689	0.544267053701	460	0.521739130435	229	0.589519650655	15	54.59	53.48	50.87	58.95	46.12	47.53	23.16	24.37	0.29
Contig8007	327	0.409785932722	218	0.339449541284	109	0.550458715596	24	40.98	36.70	31.19	55.05	37.17	37.68	15.85	14.63	0.46
Contig8004	243	0.378600823045	162	0.382716049383	81	0.37037037037	82	37.86	44.44	32.10	37.04	39.50	42.19	17.72	19.02	nan
Contig8000	1506	0.518592297477	1004	0.42828685259	502	0.699203187251	113	51.86	49.60	36.06	69.92	46.49	52.17	22.62	25.78	0.24
Contig409	2142	0.544351073763	1428	0.453781512605	714	0.725490196078	182	54.44	51.68	39.08	72.55	47.43	55.87	24.59	29.11	0.17
Contig40816	484	0.285123966942	323	0.303405572755	161	0.248447204969	16	28.57	30.25	30.43	24.84	31.56	46.14	13.31	20.92	nan
Contig403	2174	0.568077276909	1450	0.495862068966	724	0.71270718232	45	56.86	50.62	48.55	71.27	47.69	55.56	23.36	28.23	0.19
Contig405	1380	0.40652173913	920	0.390217391304	460	0.439130434783	49	40.65	45.22	32.83	43.91	52.99	54.22	26.92	27.29	0.26
Contig404	1908	0.350628930818	1272	0.379716981132	636	0.292452830189	35	35.06	38.68	37.26	29.25	47.37	55.72	25.73	28.98	0.16
Contig406	471	0.524416135881	314	0.484076433121	157	0.605095541401	264	52.44	56.69	40.13	60.51	38.44	44.22	19.60	22.19	0.32
Contig37427	525	0.542857142857	350	0.52	175	0.588571428571	18	54.29	55.43	48.57	58.86	44.88	45.31	22.71	23.76	0.32
Contig37423	244	0.536885245902	163	0.478527607362	81	0.654320987654	12	53.91	53.66	41.98	65.43	42.63	43.79	20.38	20.66	nan
Contig58864	225	0.453333333333	150	0.466666666667	75	0.426666666667	16	45.33	52.00	41.33	42.67	39.43	39.66	18.87	18.01	nan
Contig15614	1203	0.580216126351	802	0.497506234414	401	0.745635910224	165	58.02	58.60	40.90	74.56	42.04	50.94	20.88	25.64	0.29
Contig58866	216	0.407407407407	144	0.395833333333	72	0.430555555556	11	40.74	44.44	34.72	43.06	40.00	39.30	18.74	17.16	nan
Contig58860	443	0.365688487585	296	0.341216216216	147	0.414965986395	20	36.73	38.51	29.73	41.50	40.85	43.23	20.02	20.91	0.29
Contig53626	285	0.585964912281	190	0.510526315789	95	0.736842105263	12	58.60	62.11	40.00	73.68	34.18	41.76	15.66	21.02	nan
Contig15760	453	0.532008830022	302	0.539735099338	151	0.516556291391	17	53.20	62.91	45.03	51.66	44.75	47.85	22.53	22.61	0.32
Contig31111	408	0.387254901961	272	0.408088235294	136	0.345588235294	11	38.73	46.32	35.29	34.56	41.38	44.22	18.66	20.57	0.45
Contig31113	231	0.528138528139	154	0.474025974026	77	0.636363636364	16	52.81	48.05	46.75	63.64	40.02	40.76	17.56	16.96	nan
Contig15617	204	0.446078431373	136	0.426470588235	68	0.485294117647	38	44.61	48.53	36.76	48.53	35.49	35.34	15.77	15.82	nan
Contig924	2346	0.506393861893	1564	0.498081841432	782	0.523017902813	124	50.64	54.60	45.01	52.30	55.36	55.12	28.65	28.93	0.18
Contig46614	396	0.484848484848	264	0.431818181818	132	0.590909090909	32	48.48	42.42	43.94	59.09	45.51	48.27	23.50	22.68	0.35
Contig925	219	0.465753424658	146	0.438356164384	73	0.520547945205	75	46.58	39.73	47.95	52.05	38.20	37.48	18.04	18.34	nan
Contig21557	342	0.342105263158	228	0.320175438596	114	0.385964912281	24	34.21	35.96	28.07	38.60	39.63	41.87	18.34	19.85	0.21
Contig17299	656	0.592987804878	438	0.58904109589	218	0.600917431193	247	59.48	67.12	50.68	60.09	45.80	46.87	23.30	24.55	0.31
Contig35356	246	0.544715447154	164	0.506097560976	82	0.621951219512	27	54.47	50.00	51.22	62.20	37.59	40.27	16.22	19.27	nan
Contig36230	730	0.390410958904	487	0.377823408624	243	0.415637860082	20	39.09	41.80	33.74	41.56	45.46	47.97	24.65	24.47	0.29
Contig17295	375	0.568	250	0.536	125	0.632	54	56.80	52.80	54.40	63.20	43.33	43.70	20.54	21.45	0.34
Contig35353	1112	0.598920863309	742	0.553908355795	370	0.689189189189	31	60.00	60.65	50.13	68.92	44.43	52.15	21.79	25.70	0.25
Contig17293	210	0.571428571429	140	0.507142857143	70	0.7	15	57.14	52.86	48.57	70.00	33.65	37.20	15.15	19.42	nan
Contig17290	1473	0.395112016293	982	0.400203665988	491	0.384928716904	53	39.51	48.47	31.57	38.49	51.93	54.69	26.35	27.51	0.21
Contig17291	1023	0.427174975562	682	0.387096774194	341	0.507331378299	47	42.72	43.99	33.43	50.73	52.36	52.55	27.66	26.32	0.21
Contig57907	732	0.415300546448	488	0.444672131148	244	0.356557377049	44	41.53	50.00	38.93	35.66	44.68	50.68	21.20	24.53	0.28
Contig41028	760	0.538157894737	507	0.526627218935	253	0.561264822134	18	53.89	48.03	57.31	56.13	49.19	50.27	25.27	25.74	0.22
Contig57905	699	0.487839771102	466	0.461373390558	233	0.540772532189	28	48.78	49.36	42.92	54.08	52.73	54.34	27.67	27.52	0.20
Contig15831	1485	0.371717171717	990	0.410101010101	495	0.294949494949	84	37.17	45.45	36.57	29.49	46.33	54.27	22.38	27.60	0.19
Contig41020	246	0.467479674797	164	0.487804878049	82	0.426829268293	16	46.75	45.12	52.44	42.68	42.65	43.07	23.07	23.06	nan
Contig15834	654	0.43119266055	436	0.417431192661	218	0.45871559633	229	43.12	50.92	32.57	45.87	49.64	50.40	26.33	26.47	0.28
Contig3153	1674	0.421146953405	1116	0.465053763441	558	0.333333333333	116	42.11	54.30	38.71	33.33	50.10	54.29	25.92	28.20	0.18
Contig50022	1059	0.368271954674	706	0.365439093484	353	0.373937677054	50	36.83	38.81	34.28	37.39	48.59	54.56	27.36	28.96	0.16
Contig19328	1314	0.471841704718	876	0.396118721461	438	0.623287671233	39	47.18	47.26	31.96	62.33	51.70	55.55	24.57	28.31	0.18
Contig19329	213	0.441314553991	142	0.408450704225	71	0.507042253521	16	44.13	40.85	40.85	50.70	42.37	41.80	19.87	19.91	nan
Contig24183	342	0.356725146199	228	0.385964912281	114	0.298245614035	37	35.67	43.86	33.33	29.82	39.06	45.29	17.83	21.39	0.39
Contig19322	255	0.443137254902	170	0.435294117647	85	0.458823529412	130	44.31	50.59	36.47	45.88	40.58	40.38	18.32	17.54	nan
Contig19323	2046	0.49706744868	1364	0.459677419355	682	0.571847507331	44	49.71	52.35	39.59	57.18	54.55	55.66	28.01	28.70	0.18
Contig19326	1479	0.450980392157	986	0.488843813387	493	0.375253549696	110	45.10	54.16	43.61	37.53	48.65	50.52	23.83	26.75	0.24
Contig3154	882	0.519274376417	588	0.47619047619	294	0.605442176871	39	51.93	50.00	45.24	60.54	49.52	50.84	23.48	24.43	0.32
Contig6398	1814	0.493384785006	1210	0.48347107438	604	0.513245033113	51	49.39	54.38	42.31	51.32	56.94	59.75	28.83	28.98	0.18
Contig6399	540	0.507407407407	360	0.436111111111	180	0.65	38	50.74	44.44	42.78	65.00	44.97	48.40	20.30	22.14	0.35
Contig14404	543	0.46408839779	362	0.458563535912	181	0.475138121547	22	46.41	45.30	46.41	47.51	47.59	46.86	21.81	21.30	0.41
Contig17489	795	0.538364779874	530	0.516981132075	265	0.581132075472	81	53.84	49.43	53.96	58.11	50.61	51.76	24.91	25.50	0.28
Contig14401	555	0.459459459459	370	0.454054054054	185	0.47027027027	177	45.95	53.51	37.30	47.03	47.33	47.94	25.62	25.52	0.25
Contig6392	614	0.28338762215	410	0.309756097561	204	0.230392156863	11	28.43	30.24	31.71	23.04	35.35	46.07	16.94	21.71	0.36
Contig6393	2742	0.403355215171	1828	0.385120350109	914	0.439824945295	90	40.34	42.23	34.79	43.98	53.82	55.03	27.53	28.26	0.19
Contig6394	3723	0.428417942519	2482	0.420225624496	1241	0.444802578566	43	42.84	49.48	34.57	44.48	53.50	55.95	28.09	28.89	0.17
Contig6395	413	0.326876513317	276	0.336956521739	137	0.306569343066	94	32.85	50.72	16.67	30.66	41.32	46.28	18.80	21.03	nan
Contig14408	765	0.549019607843	510	0.490196078431	255	0.666666666667	59	54.90	52.16	45.88	66.67	46.41	51.14	23.13	24.65	0.27
Contig14409	4617	0.3556421919	3078	0.416829109812	1539	0.233268356075	42	35.56	45.74	37.62	23.33	44.27	57.37	22.89	30.77	0.10
Contig17472	1914	0.413270637409	1276	0.430250783699	638	0.379310344828	47	41.33	52.82	33.23	37.93	52.42	55.26	27.42	27.63	0.17
Contig12110	630	0.501587301587	420	0.480952380952	210	0.542857142857	41	50.16	54.29	41.90	54.29	48.62	49.16	24.01	24.75	0.26
Contig12111	2223	0.459739091318	1482	0.508771929825	741	0.361673414305	82	45.97	54.93	46.83	36.17	50.06	54.55	24.55	28.75	0.19
Contig55522	667	0.535232383808	445	0.478651685393	222	0.648648648649	21	53.60	46.19	49.55	64.86	46.70	49.59	25.20	26.40	0.22
Contig12117	507	0.455621301775	338	0.408284023669	169	0.550295857988	29	45.56	43.20	38.46	55.03	46.73	47.65	25.48	23.83	0.26
Contig12115	309	0.605177993528	206	0.631067961165	103	0.553398058252	50	60.52	57.28	68.93	55.34	44.99	45.25	24.01	25.12	0.32
Contig21882	864	0.601851851852	576	0.534722222222	288	0.736111111111	42	60.19	64.24	42.71	73.61	41.72	49.90	20.11	24.11	0.31
Contig12118	435	0.383908045977	290	0.403448275862	145	0.344827586207	82	38.39	37.93	42.76	34.48	38.94	45.05	19.10	18.88	0.37
Contig12119	1116	0.318996415771	744	0.342741935484	372	0.271505376344	29	31.90	38.71	29.84	27.15	43.25	53.70	21.89	26.22	0.27
Contig7470	516	0.56976744186	344	0.46511627907	172	0.779069767442	153	56.98	53.49	39.53	77.91	39.56	49.24	18.74	25.44	0.27
