loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig34683	285	0.410526315789	190	0.4	95	0.431578947368	56	41.05	46.32	33.68	43.16	43.76	46.55	23.22	23.50	nan
Contig16129	573	0.506108202443	382	0.418848167539	191	0.680628272251	199	50.61	51.31	32.46	68.06	46.42	51.58	23.68	24.70	0.29
Contig16128	990	0.415151515152	660	0.45	330	0.345454545455	198	41.52	55.45	34.55	34.55	46.18	47.19	22.40	21.20	0.24
Contig16127	462	0.541125541126	308	0.444805194805	154	0.733766233766	342	54.11	59.74	29.22	73.38	41.65	48.22	19.10	24.17	0.32
Contig16126	597	0.437185929648	398	0.439698492462	199	0.43216080402	60	43.72	47.74	40.20	43.22	43.50	45.09	21.11	21.01	0.43
Contig16125	570	0.470175438596	380	0.463157894737	190	0.484210526316	467	47.02	48.95	43.68	48.42	47.24	47.62	22.59	23.44	0.26
Contig16120	696	0.462643678161	464	0.528017241379	232	0.331896551724	274	46.26	57.76	47.84	33.19	44.40	49.63	22.25	24.80	0.28
Contig26822	474	0.571729957806	316	0.414556962025	158	0.886075949367	88	57.17	50.63	32.28	88.61	33.04	46.27	16.27	22.92	0.25
Contig38978	444	0.585585585586	296	0.533783783784	148	0.689189189189	131	58.56	66.22	40.54	68.92	42.44	47.01	20.72	22.72	0.33
Contig38975	243	0.423868312757	162	0.407407407407	81	0.456790123457	31	42.39	50.62	30.86	45.68	39.82	43.71	19.44	19.78	nan
Contig72484	204	0.656862745098	136	0.536764705882	68	0.897058823529	28	65.69	57.35	50.00	89.71	31.16	45.01	17.90	22.82	nan
Contig19802	351	0.339031339031	234	0.337606837607	117	0.34188034188	71	33.90	41.03	26.50	34.19	36.28	41.81	14.15	16.53	0.52
Contig35748	537	0.512104283054	358	0.446927374302	179	0.642458100559	149	51.21	53.07	36.31	64.25	43.17	47.00	20.94	24.16	0.29
Contig18458	2126	0.374882408278	1418	0.409026798307	708	0.306497175141	247	37.52	41.61	40.20	30.65	51.15	58.27	26.41	30.64	0.13
Contig80977	279	0.290322580645	186	0.306451612903	93	0.258064516129	29	29.03	38.71	22.58	25.81	37.08	45.30	16.45	20.89	nan
Contig12808	1604	0.645885286783	1070	0.577570093458	534	0.782771535581	109	64.67	63.74	51.78	78.28	42.82	54.89	20.79	29.96	0.11
Contig35740	807	0.422552664188	538	0.433085501859	269	0.401486988848	96	42.26	47.96	38.66	40.15	47.67	51.76	22.27	24.70	0.29
Contig12805	201	0.298507462687	134	0.328358208955	67	0.238805970149	284	29.85	32.84	32.84	23.88	33.38	42.76	14.00	17.94	nan
Contig35743	252	0.309523809524	168	0.375	84	0.178571428571	49	30.95	32.14	42.86	17.86	34.00	43.28	13.42	18.27	nan
Contig18455	876	0.414383561644	584	0.41095890411	292	0.421232876712	81	41.44	45.55	36.64	42.12	46.98	51.25	22.77	24.44	0.31
Contig12801	870	0.393103448276	580	0.41724137931	290	0.344827586207	130	39.31	47.59	35.86	34.48	44.64	50.52	21.80	25.23	0.26
Contig35747	1555	0.52347266881	1037	0.513982642237	518	0.542471042471	83	52.38	58.77	44.02	54.25	53.17	55.18	26.52	28.55	0.17
Contig88627	345	0.394202898551	230	0.386956521739	115	0.408695652174	21	39.42	42.61	34.78	40.87	45.26	47.21	22.84	23.39	0.30
Contig15299	2360	0.545762711864	1574	0.455527318933	786	0.726463104326	72	54.62	51.59	39.52	72.65	46.15	55.47	22.73	28.48	0.18
Contig10669	351	0.387464387464	234	0.431623931624	117	0.299145299145	165	38.75	58.97	27.35	29.91	38.08	40.48	17.00	18.51	0.41
Contig10667	411	0.552311435523	274	0.587591240876	137	0.481751824818	59	55.23	64.96	52.55	48.18	44.16	44.20	22.94	23.14	0.35
Contig15296	687	0.391557496361	458	0.384279475983	229	0.406113537118	86	39.16	47.60	29.26	40.61	48.24	51.98	23.60	26.69	0.18
Contig10662	1495	0.537123745819	997	0.555667001003	498	0.5	54	53.75	54.91	56.22	50.00	53.49	54.49	27.97	29.18	0.17
Contig15291	399	0.323308270677	266	0.327067669173	133	0.315789473684	139	32.33	40.60	24.81	31.58	41.20	48.62	21.38	25.61	0.23
Contig15292	297	0.599326599327	198	0.484848484848	99	0.828282828283	392	59.93	59.60	37.37	82.83	29.72	37.46	14.77	16.76	nan
Contig92066	368	0.451086956522	246	0.430894308943	122	0.491803278689	117	45.36	49.59	36.59	49.18	40.43	43.95	18.96	21.96	0.33
Contig11138	1050	0.500952380952	700	0.448571428571	350	0.605714285714	69	50.10	54.86	34.86	60.57	52.60	54.32	26.90	27.78	0.21
Contig13958	522	0.61877394636	348	0.479885057471	174	0.896551724138	83	61.88	59.77	36.21	89.66	31.87	46.86	15.99	22.12	0.29
Contig11134	1122	0.532085561497	748	0.457219251337	374	0.681818181818	93	53.21	53.48	37.97	68.18	46.66	51.37	24.51	26.09	0.23
Contig11137	1070	0.620560747664	714	0.544817927171	356	0.772471910112	55	62.17	63.03	45.94	77.25	41.32	53.05	19.25	27.10	0.24
Contig78230	207	0.618357487923	138	0.514492753623	69	0.826086956522	20	61.84	65.22	37.68	82.61	33.71	43.45	17.39	20.42	nan
Contig78237	478	0.608786610879	319	0.551724137931	159	0.723270440252	27	61.01	51.88	58.49	72.33	40.61	45.10	22.64	25.37	0.21
Contig11130	1034	0.358800773694	690	0.38115942029	344	0.313953488372	139	35.95	41.45	34.78	31.40	43.71	51.82	21.25	25.68	0.26
Contig11133	678	0.598820058997	452	0.537610619469	226	0.721238938053	102	59.88	57.96	49.56	72.12	47.32	53.45	25.72	27.97	0.21
Contig92674	251	0.557768924303	168	0.494047619048	83	0.686746987952	145	56.22	61.90	36.90	68.67	32.16	34.84	13.01	15.34	nan
Contig40813	740	0.544594594595	494	0.455465587045	246	0.723577235772	41	54.61	56.68	34.41	72.36	44.35	52.30	21.85	26.33	0.24
Contig8008	2331	0.311025311025	1554	0.341055341055	777	0.250965250965	91	31.10	39.51	28.70	25.10	45.50	55.16	24.17	28.24	0.14
Contig8009	771	0.38261997406	514	0.402723735409	257	0.342412451362	58	38.26	48.64	31.91	34.24	47.38	50.89	22.13	25.24	0.27
Contig8005	200	0.39	134	0.417910447761	66	0.333333333333	97	39.39	38.81	44.78	33.33	36.12	39.10	15.27	18.50	nan
Contig15441	2952	0.402100271003	1968	0.409044715447	984	0.388211382114	195	40.21	44.51	37.30	38.82	52.05	58.33	25.47	30.47	0.11
Contig8001	411	0.603406326034	274	0.525547445255	137	0.759124087591	62	60.34	64.23	40.88	75.91	34.96	44.46	16.87	24.53	0.29
Contig34418	459	0.481481481481	306	0.470588235294	153	0.503267973856	92	48.15	55.56	38.56	50.33	45.46	47.97	23.91	25.06	0.27
Contig40360	231	0.627705627706	154	0.454545454545	77	0.974025974026	243	62.77	53.25	37.66	97.40	23.85	45.49	10.90	18.74	nan
Contig40361	240	0.520833333333	160	0.44375	80	0.675	44	52.08	51.25	37.50	67.50	40.22	41.87	19.48	20.42	nan
Contig15612	1458	0.485596707819	972	0.444444444444	486	0.567901234568	23	48.56	47.94	40.95	56.79	51.69	54.01	25.68	27.01	0.24
Contig407	915	0.407650273224	610	0.401639344262	305	0.419672131148	123	40.77	47.87	32.46	41.97	49.57	51.49	25.62	25.73	0.26
Contig47867	311	0.652733118971	208	0.519230769231	103	0.922330097087	179	65.70	61.54	42.31	92.23	30.25	43.59	16.09	22.15	0.27
Contig37425	3183	0.39082626453	2122	0.39396795476	1061	0.384542884072	48	39.08	43.54	35.25	38.45	53.17	56.67	27.97	29.92	0.14
Contig37424	767	0.358539765319	512	0.37109375	255	0.333333333333	192	35.95	38.28	35.94	33.33	44.60	50.13	21.48	25.03	0.28
Contig37423	207	0.31884057971	138	0.31884057971	69	0.31884057971	51	31.88	37.68	26.09	31.88	35.13	39.49	14.02	15.79	nan
Contig92392	1219	0.538146021329	813	0.482164821648	406	0.650246305419	56	53.86	58.72	37.68	65.02	50.66	54.12	25.39	27.75	0.20
Contig37420	599	0.452420701169	400	0.46	199	0.437185929648	109	45.39	53.00	39.00	43.72	48.74	49.05	23.55	24.64	0.26
Contig28623	367	0.566757493188	245	0.538775510204	122	0.622950819672	86	56.83	61.79	45.90	62.30	42.86	46.51	18.80	20.90	0.36
Contig15614	546	0.360805860806	364	0.373626373626	182	0.335164835165	87	36.08	42.31	32.42	33.52	44.19	47.69	21.83	22.60	0.34
Contig89503	237	0.62447257384	158	0.5	79	0.873417721519	20	62.45	54.43	45.57	87.34	31.01	43.10	14.32	20.98	nan
Contig53152	1329	0.320541760722	886	0.348758465011	443	0.264108352144	19	32.05	38.83	30.93	26.41	40.90	53.28	21.66	25.75	0.27
Contig58860	458	0.382096069869	306	0.382352941176	152	0.381578947368	29	38.38	45.10	31.37	38.16	43.05	47.69	21.08	23.56	0.28
Contig37429	2388	0.340452261307	1592	0.369346733668	796	0.282663316583	41	34.05	41.96	31.91	28.27	46.67	56.32	23.02	28.96	0.15
Contig15615	519	0.420038535645	346	0.410404624277	173	0.439306358382	171	42.00	45.66	36.42	43.93	48.98	51.11	24.36	25.14	0.28
Contig90060	342	0.678362573099	228	0.565789473684	114	0.90350877193	87	67.84	66.67	46.49	90.35	31.92	46.52	17.13	23.97	0.33
Contig15616	2787	0.628632938644	1858	0.507534983854	929	0.870828848224	256	62.86	60.39	41.12	87.08	34.45	51.94	17.80	26.47	0.23
Contig31449	283	0.487632508834	189	0.42328042328	94	0.617021276596	26	48.94	44.21	40.43	61.70	41.74	45.23	19.68	20.12	nan
Contig59592	2301	0.420686657975	1534	0.445893089961	767	0.370273794003	23	42.07	49.54	39.63	37.03	51.12	55.66	26.40	29.60	0.14
Contig63167	302	0.605960264901	202	0.480198019802	100	0.86	50	61.00	57.43	38.61	86.00	31.60	45.72	15.28	22.09	nan
Contig63166	455	0.450549450549	304	0.398026315789	151	0.556291390728	32	45.25	42.76	36.84	55.63	44.80	45.45	21.04	22.43	0.39
Contig87540	415	0.621686746988	277	0.505415162455	138	0.855072463768	37	62.32	61.15	39.86	85.51	31.71	42.47	15.89	20.85	0.39
Contig49375	243	0.551440329218	162	0.543209876543	81	0.567901234568	42	55.14	55.56	53.09	56.79	33.07	36.89	16.03	19.25	nan
Contig24283	498	0.64859437751	332	0.503012048193	166	0.939759036145	86	64.86	59.04	41.57	93.98	29.75	49.35	14.32	24.82	0.26
Contig24281	558	0.600358422939	372	0.564516129032	186	0.672043010753	29	60.04	61.83	51.08	67.20	46.22	52.02	25.20	26.15	0.22
Contig26790	1119	0.408400357462	746	0.414209115282	373	0.396782841823	140	40.84	45.31	37.53	39.68	49.44	52.27	23.82	24.96	0.27
Contig23839	546	0.527472527473	364	0.46978021978	182	0.642857142857	48	52.75	52.75	41.21	64.29	45.67	47.60	23.79	25.02	0.30
Contig24286	1407	0.443496801706	938	0.457356076759	469	0.415778251599	261	44.35	48.40	43.07	41.58	51.01	52.60	26.17	27.10	0.27
Contig19806	1710	0.438596491228	1140	0.406140350877	570	0.50350877193	244	43.86	51.05	30.18	50.35	53.82	54.02	27.17	27.41	0.25
Contig17299	1581	0.417457305503	1054	0.46110056926	527	0.330170777989	324	41.75	52.56	39.66	33.02	50.41	54.83	28.46	29.02	0.16
Contig35357	834	0.588729016787	556	0.526978417266	278	0.712230215827	103	58.87	56.83	48.56	71.22	42.34	48.05	20.89	24.42	0.27
Contig17297	1125	0.592	750	0.457333333333	375	0.861333333333	208	59.20	52.53	38.93	86.13	34.88	49.85	17.65	26.63	0.15
Contig17295	699	0.61087267525	466	0.519313304721	233	0.793991416309	189	61.09	57.08	46.78	79.40	39.74	49.11	20.97	24.94	0.27
Contig35352	858	0.433566433566	572	0.442307692308	286	0.416083916084	81	43.36	45.45	43.01	41.61	49.12	54.13	25.43	26.85	0.22
Contig35350	1734	0.389273356401	1156	0.405709342561	578	0.356401384083	87	38.93	43.43	37.72	35.64	47.92	53.45	25.63	26.42	0.23
Contig15839	390	0.446153846154	260	0.488461538462	130	0.361538461538	143	44.62	56.15	41.54	36.15	45.23	47.37	22.07	21.70	0.28
Contig39662	774	0.470284237726	516	0.399224806202	258	0.612403100775	392	47.03	49.61	30.23	61.24	50.19	53.19	22.54	25.74	0.23
Contig45227	458	0.613537117904	306	0.529411764706	152	0.782894736842	87	61.62	68.63	37.25	78.29	35.58	42.94	18.12	20.77	0.38
Contig45220	834	0.448441247002	556	0.451438848921	278	0.442446043165	35	44.84	47.12	43.17	44.24	49.32	51.11	23.51	25.47	0.25
Contig45221	792	0.405303030303	528	0.410984848485	264	0.393939393939	58	40.53	50.00	32.20	39.39	47.03	49.64	21.45	24.13	0.27
Contig45223	612	0.503267973856	408	0.497549019608	204	0.514705882353	78	50.33	52.45	47.06	51.47	52.16	53.03	26.87	27.24	0.24
Contig66854	640	0.4203125	427	0.409836065574	213	0.441314553991	18	42.10	47.20	34.74	44.13	46.40	47.46	21.87	22.63	0.35
Contig15832	329	0.273556231003	220	0.268181818182	109	0.284403669725	82	27.52	32.73	20.91	28.44	39.37	45.32	18.04	18.40	nan
Contig15833	1347	0.507052709725	898	0.464365256125	449	0.592427616927	107	50.71	52.78	40.09	59.24	51.09	53.24	25.28	26.20	0.22
Contig15834	1961	0.467108618052	1308	0.457186544343	653	0.486983154671	278	46.76	52.29	39.14	48.70	56.27	56.79	29.31	29.69	0.16
Contig15835	504	0.519841269841	336	0.4375	168	0.684523809524	208	51.98	50.00	37.50	68.45	39.04	42.01	17.08	18.90	0.45
Contig15836	1306	0.443338437979	871	0.440872560276	435	0.448275862069	136	44.37	48.39	39.77	44.83	54.71	55.75	27.57	28.11	0.20
Contig18852	3573	0.557794570389	2382	0.494962216625	1191	0.683459277918	88	55.78	58.35	40.64	68.35	47.93	55.07	23.78	28.27	0.18
Contig46030	381	0.46719160105	254	0.405511811024	127	0.590551181102	181	46.72	44.09	37.01	59.06	39.70	40.46	18.22	18.20	0.43
Contig46033	241	0.352697095436	161	0.39751552795	80	0.2625	64	35.42	54.32	25.00	26.25	33.82	34.87	14.13	12.41	nan
Contig19320	204	0.303921568627	136	0.316176470588	68	0.279411764706	25	30.39	30.88	32.35	27.94	32.16	37.06	12.31	14.92	nan
Contig3155	294	0.41156462585	196	0.40306122449	98	0.428571428571	20	41.16	41.84	38.78	42.86	39.50	41.15	17.67	18.02	nan
Contig19322	1806	0.549280177187	1204	0.470930232558	602	0.705980066445	167	54.93	55.48	38.70	70.60	47.79	54.18	25.48	28.07	0.19
Contig19324	401	0.615960099751	268	0.544776119403	133	0.759398496241	200	61.90	61.19	47.76	75.94	36.16	44.10	19.70	20.99	0.29
Contig19325	615	0.541463414634	410	0.50487804878	205	0.614634146341	55	54.15	55.61	45.37	61.46	48.46	50.58	24.48	25.39	0.29
Contig19327	403	0.441687344913	269	0.416356877323	134	0.492537313433	298	44.28	48.15	35.07	49.25	43.31	43.70	19.43	19.83	0.38
Contig15486	519	0.591522157996	346	0.424855491329	173	0.924855491329	247	59.15	53.18	31.79	92.49	28.99	45.55	14.81	23.71	0.24
Contig71156	271	0.645756457565	181	0.585635359116	90	0.766666666667	36	64.81	68.13	48.89	76.67	37.22	41.68	17.20	20.71	nan
