loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig16129	375	0.466666666667	250	0.48	125	0.44	8	46.67	48.80	47.20	44.00	45.31	44.79	20.82	20.66	0.39
Contig16128	1446	0.497925311203	964	0.426348547718	482	0.641078838174	14	49.79	54.36	30.91	64.11	49.11	53.62	24.76	26.69	0.26
Contig29701	217	0.410138248848	145	0.365517241379	72	0.5	8	41.20	46.58	26.39	50.00	37.29	38.65	14.59	14.19	nan
Contig16120	231	0.506493506494	154	0.493506493506	77	0.532467532468	10	50.65	44.16	54.55	53.25	41.92	43.06	19.30	18.88	nan
Contig26821	384	0.481770833333	256	0.54296875	128	0.359375	7	48.18	60.16	48.44	35.94	40.45	42.33	22.00	20.86	0.30
Contig26820	660	0.55303030303	440	0.456818181818	220	0.745454545455	9	55.30	48.18	43.18	74.55	40.87	47.18	22.38	23.60	0.29
Contig26822	201	0.47263681592	134	0.373134328358	67	0.671641791045	11	47.26	41.79	32.84	67.16	29.72	31.57	11.43	10.27	nan
Contig105632	297	0.484848484848	198	0.454545454545	99	0.545454545455	6	48.48	44.44	46.46	54.55	44.92	44.02	22.34	22.32	nan
Contig26827	260	0.496153846154	174	0.425287356322	86	0.639534883721	12	50.00	48.28	36.78	63.95	40.55	41.62	20.54	19.98	nan
Contig18459	1269	0.512214342002	846	0.424349881797	423	0.687943262411	34	51.22	52.72	32.15	68.79	46.67	53.67	24.85	27.75	0.25
Contig18458	519	0.543352601156	346	0.482658959538	173	0.664739884393	72	54.34	52.02	44.51	66.47	44.47	48.49	22.27	23.97	0.29
Contig12806	501	0.49500998004	334	0.428143712575	167	0.62874251497	13	49.50	49.70	35.93	62.87	44.62	47.82	23.93	24.11	0.29
