loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig100010	684	0.365497076023	456	0.43201754386	228	0.232456140351	136	36.55	52.19	34.21	23.25	40.29	47.04	20.36	25.05	0.31	10720	0.296361940299	10720	0.296361940299	nan	nan	52.2878901400987
Contig100091	438	0.463470319635	292	0.527397260274	146	0.335616438356	43	46.35	39.04	66.44	33.56	41.21	44.86	19.42	21.05	0.3	nan	nan	nan	nan	nan	nan	-50.7080064546523
Contig10011	230	0.308695652174	154	0.344155844156	76	0.236842105263	24	31.14	41.56	27.27	23.68	34.01	40.44	15.68	18.91	nan	nan	nan	nan	nan	nan	nan	-49.2145670604092
Contig100112	891	0.472502805836	594	0.493265993266	297	0.430976430976	45	47.25	48.15	50.51	43.1	49.78	51.63	25.51	25.82	0.24	nan	nan	nan	nan	nan	nan	-46.0909185238968
Contig100119	216	0.527777777778	144	0.597222222222	72	0.388888888889	334	52.78	52.78	66.67	38.89	37.57	35.40	18.18	19.17	nan	nan	nan	nan	nan	nan	nan	220.684186369907
Contig100124	1145	0.434934497817	764	0.442408376963	381	0.419947506562	175	43.57	52.62	35.86	41.99	46.61	48.14	23.23	24.51	0.29	nan	nan	nan	nan	nan	nan	89.48037494643
Contig100170	453	0.412803532009	302	0.417218543046	151	0.403973509934	29	41.28	38.41	45.03	40.4	34.17	38.84	13.26	14.76	0.58	nan	nan	nan	nan	nan	nan	-53.9568315370897
Contig100211	1575	0.440634920635	1050	0.45619047619	525	0.409523809524	36	44.06	53.9	37.33	40.95	49.89	51.80	25.22	26.95	0.24	nan	nan	nan	nan	nan	nan	-52.7160323500058
Contig100282	993	0.420946626385	662	0.450151057402	331	0.36253776435	66	42.09	51.36	38.67	36.25	45.85	48.18	21.88	23.03	0.3	nan	nan	nan	nan	nan	nan	-21.13151659632
Contig10031	604	0.451986754967	403	0.491315136476	201	0.373134328358	31	45.27	47.52	50.75	37.31	44.95	48.42	19.57	24.03	0.3	nan	nan	nan	nan	nan	nan	-60.0809155114074
Contig100310	798	0.459899749373	532	0.456766917293	266	0.466165413534	28	45.99	57.89	33.46	46.62	49.38	49.84	24.93	25.4	0.28	nan	nan	nan	nan	nan	nan	-60.8600653129067
Contig100327	291	0.45704467354	194	0.40206185567	97	0.567010309278	38	45.7	47.42	32.99	56.7	40.72	41.15	18.44	18.58	nan	432	0.293981481481	432	0.293981481481	nan	nan	-43.9394065176003
