loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig361096	1261	0.360031720856	841	0.35790725327	420	0.364285714286	56	36.03	39.67	31.90	36.43	49.52	53.94	25.60	26.10	0.25
Contig16125	222	0.423423423423	148	0.418918918919	74	0.432432432432	33	42.34	33.78	50.00	43.24	41.55	42.56	18.34	20.26	nan
Contig50592	309	0.46925566343	206	0.504854368932	103	0.398058252427	23	46.93	71.84	29.13	39.81	37.89	36.81	15.80	19.45	0.30
Contig29702	1587	0.425330812854	1058	0.413988657845	529	0.448015122873	174	42.53	50.66	32.14	44.80	52.03	52.50	25.38	26.20	0.24
Contig105637	1100	0.43	734	0.452316076294	366	0.385245901639	133	43.08	50.41	40.05	38.52	49.55	51.80	24.20	26.13	0.25
Contig377386	210	0.471428571429	140	0.492857142857	70	0.428571428571	176	47.14	57.14	41.43	42.86	36.55	35.52	17.29	16.55	nan
Contig105633	216	0.328703703704	144	0.326388888889	72	0.333333333333	32	32.87	38.89	26.39	33.33	32.52	35.42	11.75	12.84	nan
Contig148338	864	0.471064814815	576	0.461805555556	288	0.489583333333	34	47.11	44.10	48.26	48.96	50.78	49.88	26.11	25.79	0.29
Contig56506	945	0.443386243386	630	0.42380952381	315	0.48253968254	98	44.34	46.67	38.10	48.25	48.62	49.54	24.27	25.37	0.29
Contig156822	663	0.432880844646	442	0.447963800905	221	0.402714932127	41	43.29	54.30	35.29	40.27	46.81	47.50	24.18	24.50	0.32
Contig263003	201	0.383084577114	134	0.365671641791	67	0.417910447761	324	38.31	40.30	32.84	41.79	34.62	36.02	12.75	13.90	nan
Contig205871	1538	0.494148244473	1026	0.526315789474	512	0.4296875	34	49.48	62.38	42.88	42.97	46.83	48.46	22.36	23.84	0.27
Contig267249	309	0.46925566343	206	0.466019417476	103	0.47572815534	27	46.93	51.46	41.75	47.57	39.70	40.21	15.61	15.81	0.50
Contig393610	483	0.366459627329	322	0.403726708075	161	0.291925465839	111	36.65	41.61	39.13	29.19	40.80	46.40	19.47	21.76	0.33
Contig427892	216	0.486111111111	144	0.465277777778	72	0.527777777778	27	48.61	43.06	50.00	52.78	35.17	35.08	15.09	14.80	nan
Contig396220	432	0.328703703704	288	0.354166666667	144	0.277777777778	32	32.87	38.19	32.64	27.78	37.40	42.78	16.18	22.21	0.29
Contig205877	1083	0.398891966759	722	0.448753462604	361	0.299168975069	28	39.89	49.31	40.44	29.92	45.34	53.98	21.73	26.78	0.22
Contig35741	1943	0.395779722079	1296	0.422067901235	647	0.343122102009	122	39.62	50.00	34.41	34.31	49.53	54.64	24.71	28.04	0.19
Contig35743	198	0.414141414141	132	0.439393939394	66	0.363636363636	39	41.41	50.00	37.88	36.36	33.97	38.24	17.41	17.84	nan
Contig424995	201	0.28855721393	134	0.313432835821	67	0.238805970149	106	28.86	29.85	32.84	23.88	30.71	35.18	13.92	15.51	nan
Contig161248	441	0.467120181406	294	0.513605442177	147	0.374149659864	138	46.71	66.67	36.05	37.41	38.76	41.61	20.48	22.66	0.34
Contig161938	237	0.544303797468	158	0.518987341772	79	0.594936708861	25	54.43	55.70	48.10	59.49	36.00	37.71	16.34	17.06	nan
Contig15294	465	0.458064516129	310	0.483870967742	155	0.406451612903	150	45.81	51.61	45.16	40.65	45.11	46.06	21.62	23.12	0.36
Contig136344	607	0.418451400329	405	0.432098765432	202	0.391089108911	30	41.91	52.22	34.16	39.11	49.40	52.27	24.83	25.76	0.29
Contig339025	1089	0.438016528926	726	0.49173553719	363	0.330578512397	25	43.80	56.20	42.15	33.06	45.46	50.05	22.30	25.41	0.26
Contig334544	1883	0.399362719065	1256	0.418789808917	627	0.360446570973	94	39.98	45.22	38.54	36.04	48.75	52.50	24.42	26.32	0.24
Contig417424	1008	0.41369047619	672	0.488095238095	336	0.264880952381	206	41.37	56.55	41.07	26.49	45.16	53.10	21.63	26.81	0.21
Contig353003	861	0.419279907085	574	0.45818815331	287	0.341463414634	289	41.93	55.05	36.59	34.15	45.72	48.73	21.57	24.12	0.31
Contig456597	255	0.38431372549	170	0.394117647059	85	0.364705882353	202	38.43	48.24	30.59	36.47	38.41	40.58	16.67	17.50	nan
Contig261954	219	0.397260273973	146	0.431506849315	73	0.328767123288	45	39.73	49.32	36.99	32.88	28.60	31.97	9.81	8.00	nan
Contig75014	2511	0.398645957786	1674	0.418757467145	837	0.358422939068	44	39.86	46.59	37.16	35.84	48.22	52.23	21.74	24.85	0.27
Contig214398	312	0.38141025641	208	0.418269230769	104	0.307692307692	226	38.14	49.04	34.62	30.77	41.11	45.98	20.19	21.39	0.25
Contig456599	489	0.40899795501	326	0.444785276074	163	0.337423312883	31	40.90	50.31	38.65	33.74	40.55	44.70	19.28	21.82	0.36
Contig329018	4610	0.438394793926	3074	0.507482108003	1536	0.300130208333	78	43.86	55.95	45.54	30.01	48.23	55.67	23.51	28.75	0.16
Contig292723	1644	0.4300486618	1096	0.433394160584	548	0.423357664234	130	43.00	54.20	32.48	42.34	55.17	56.59	27.63	28.81	0.18
Contig91317	356	0.398876404494	238	0.436974789916	118	0.322033898305	30	40.11	40.34	47.06	32.20	38.25	43.91	20.84	22.79	0.34
