loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig361096	nan	nan	nan	nan	nan	nan
Contig16125	nan	nan	nan	nan	nan	nan
Contig50592	nan	nan	nan	nan	nan	nan
Contig29702	nan	nan	nan	nan	nan	nan
Contig105637	28	0.0714285714286	nan	nan	28	0.0714285714286
Contig377386	1376	0.223837209302	1376	0.223837209302	nan	nan
Contig105633	nan	nan	nan	nan	nan	nan
Contig148338	36	0.5	36	0.5	nan	nan
Contig56506	394	0.568527918782	394	0.568527918782	nan	nan
Contig156822	nan	nan	nan	nan	nan	nan
Contig263003	nan	nan	nan	nan	nan	nan
Contig205871	nan	nan	nan	nan	nan	nan
Contig267249	nan	nan	nan	nan	nan	nan
Contig393610	nan	nan	nan	nan	nan	nan
Contig427892	108	0.444444444444	108	0.444444444444	nan	nan
Contig396220	nan	nan	nan	nan	nan	nan
Contig205877	nan	nan	nan	nan	nan	nan
Contig35741	nan	nan	nan	nan	nan	nan
Contig35743	78	0.461538461538	78	0.461538461538	nan	nan
Contig161248	nan	nan	nan	nan	nan	nan
Contig161938	nan	nan	nan	nan	nan	nan
Contig161244	48	0.375	48	0.375	nan	nan
Contig136344	nan	nan	nan	nan	nan	nan
Contig339025	nan	nan	nan	nan	nan	nan
Contig334544	nan	nan	nan	nan	nan	nan
Contig417424	428	0.336448598131	nan	nan	428	0.336448598131
Contig353003	2182	0.325389550871	2182	0.325389550871	nan	nan
Contig261954	502	0.334661354582	nan	nan	502	0.334661354582
Contig75014	490	0.25306122449	490	0.25306122449	nan	nan
Contig214398	868	0.28801843318	868	0.28801843318	nan	nan
Contig456599	174	0.275862068966	174	0.275862068966	nan	nan
Contig329018	nan	nan	nan	nan	nan	nan
Contig292723	40	0.2	40	0.2	nan	nan
Contig91317	nan	nan	nan	nan	nan	nan
Contig99123	nan	nan	nan	nan	nan	nan
Contig210726	nan	nan	nan	nan	nan	nan
Contig405	nan	nan	nan	nan	nan	nan
Contig230701	2670	0.415355805243	2670	0.415355805243	nan	nan
Contig139831	nan	nan	nan	nan	nan	nan
Contig188134	nan	nan	nan	nan	nan	nan
Contig241881	170	0.282352941176	170	0.282352941176	nan	nan
Contig133444	nan	nan	nan	nan	nan	nan
Contig179321	nan	nan	nan	nan	nan	nan
Contig98993	306	0.320261437908	306	0.320261437908	nan	nan
Contig240025	nan	nan	nan	nan	nan	nan
Contig69147	nan	nan	nan	nan	nan	nan
Contig359793	2728	0.426686217009	2728	0.426686217009	nan	nan
Contig423722	nan	nan	nan	nan	nan	nan
Contig390097	nan	nan	nan	nan	nan	nan
Contig23834	nan	nan	nan	nan	nan	nan
Contig380946	nan	nan	nan	nan	nan	nan
Contig35353	nan	nan	nan	nan	nan	nan
Contig248566	408	0.264705882353	408	0.264705882353	nan	nan
Contig429650	2222	0.296129612961	430	0.213953488372	1792	0.315848214286
Contig366046	nan	nan	nan	nan	nan	nan
Contig45220	nan	nan	nan	nan	nan	nan
Contig15830	2492	0.394060995185	2492	0.394060995185	nan	nan
Contig249173	nan	nan	nan	nan	nan	nan
Contig397758	nan	nan	nan	nan	nan	nan
Contig272236	74	0.243243243243	74	0.243243243243	nan	nan
Contig279518	nan	nan	nan	nan	nan	nan
Contig281209	262	0.56106870229	262	0.56106870229	nan	nan
Contig395754	nan	nan	nan	nan	nan	nan
Contig429040	nan	nan	nan	nan	nan	nan
Contig429511	552	0.353260869565	552	0.353260869565	nan	nan
Contig429042	nan	nan	nan	nan	nan	nan
Contig275936	840	0.502380952381	840	0.502380952381	nan	nan
Contig275934	nan	nan	nan	nan	nan	nan
Contig19324	430	0.437209302326	430	0.437209302326	nan	nan
Contig403831	2012	0.279324055666	452	0.185840707965	1560	0.30641025641
Contig168327	nan	nan	nan	nan	nan	nan
Contig280554	866	0.309468822171	866	0.309468822171	nan	nan
Contig287304	2308	0.36308492201	2308	0.36308492201	nan	nan
Contig423773	1444	0.379501385042	nan	nan	1444	0.379501385042
Contig280550	130	0.153846153846	130	0.153846153846	nan	nan
Contig399428	nan	nan	nan	nan	nan	nan
Contig43774	nan	nan	nan	nan	nan	nan
Contig399427	1332	0.333333333333	780	0.289743589744	552	0.394927536232
