loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1000	216	0.439814814815	144	0.4375	72	0.444444444444	189	43.98	52.78	34.72	44.44	39.7	39.73	17.38	17.22	nan	nan	nan	nan	nan	nan	nan	146.400375458851
Contig10000	1899	0.526066350711	1266	0.481832543444	633	0.614533965245	51	52.61	56.56	39.81	61.45	48.78	51.57	25.7	25.65	0.24	1020	0.496078431373	1020	0.496078431373	nan	nan	6.10315561201731
Contig10005	291	0.697594501718	194	0.726804123711	97	0.639175257732	39	69.76	77.32	68.04	63.92	36.06	40.38	20.72	21.06	nan	2788	0.618364418938	2788	0.618364418938	nan	nan	7.04682286484088
Contig100051	992	0.45564516129	662	0.456193353474	330	0.454545454545	22	45.66	58.61	32.63	45.45	51.44	50.51	25.42	24.72	0.24	nan	nan	nan	nan	nan	nan	-21.7095918173465
Contig100054	714	0.532212885154	476	0.470588235294	238	0.655462184874	40	53.22	55.46	38.66	65.55	42.16	45.80	21.36	22.23	0.36	nan	nan	nan	nan	nan	nan	-4.40833249928989
Contig100060	478	0.608786610879	319	0.510971786834	159	0.805031446541	29	61.01	60.62	41.51	80.5	36.61	44.86	17.93	22.21	0.33	nan	nan	nan	nan	nan	nan	-15.0283621447685
Contig100066	396	0.454545454545	264	0.420454545455	132	0.522727272727	23	45.45	47.73	36.36	52.27	44.66	46.27	21.89	23.33	0.3	nan	nan	nan	nan	nan	nan	-18.3513521122037
Contig100083	211	0.563981042654	141	0.475177304965	70	0.742857142857	11	56.67	45.07	50	74.29	31.91	39.27	14.6	18.65	nan	nan	nan	nan	nan	nan	nan	-33.6571918374943
Contig10010	227	0.696035242291	152	0.703947368421	75	0.68	38	70.22	77.63	63.16	68	33.28	37.31	17.16	17.46	nan	nan	nan	nan	nan	nan	nan	5.48736698853965
Contig100109	216	0.634259259259	144	0.625	72	0.652777777778	15	63.43	59.72	65.28	65.28	34.51	36.89	16.37	18.72	nan	nan	nan	nan	nan	nan	nan	-20.855841300107
Contig100170	486	0.549382716049	324	0.425925925926	162	0.796296296296	17	54.94	58.02	27.16	79.63	31.92	37.31	14.06	16.18	0.48	nan	nan	nan	nan	nan	nan	-24.7607082096462
Contig100172	210	0.666666666667	140	0.692857142857	70	0.614285714286	20	66.67	74.29	64.29	61.43	39.46	40.58	22.92	21.49	nan	nan	nan	nan	nan	nan	nan	-12.8514934892491
Contig100176	528	0.549242424242	352	0.525568181818	176	0.596590909091	25	54.92	57.95	47.16	59.66	44.17	45.22	21.06	20.63	0.42	nan	nan	nan	nan	nan	nan	-17.9616360150443
Contig10019	780	0.534615384615	520	0.467307692308	260	0.669230769231	31	53.46	51.15	42.31	66.92	45.39	48.60	23.17	25.98	0.24	nan	nan	nan	nan	nan	nan	-13.2289135797878
Contig100208	386	0.474093264249	258	0.410852713178	128	0.6015625	19	47.66	48.06	34.11	60.16	40	40.83	19.63	18.68	0.41	nan	nan	nan	nan	nan	nan	-21.659800673773
Contig10021	1722	0.435540069686	1148	0.443379790941	574	0.419860627178	150	43.55	48.95	39.72	41.99	51.93	53.76	26.01	27.25	0.2	3200	0.4203125	1222	0.391980360065	1978	0.437815975733	107.023379222045
Contig100239	546	0.569597069597	364	0.585164835165	182	0.538461538462	47	56.96	59.34	57.69	53.85	45.59	47.38	24.17	25.63	0.25	8518	0.514792204743	3558	0.494097807757	4960	0.529637096774	8.66132489768869
Contig100265	767	0.487614080834	512	0.44140625	255	0.580392156863	29	48.89	51.95	36.33	58.04	48.4	49.58	24.06	23.93	0.34	nan	nan	nan	nan	nan	nan	-13.8555591253563
Contig100272	300	0.64	200	0.66	100	0.6	18	64	69	63	60	37.59	39.47	19.77	19.92	nan	nan	nan	nan	nan	nan	nan	-16.1089952524795
Contig10028	1482	0.470310391363	988	0.436234817814	494	0.538461538462	39	47.03	47.77	39.47	53.85	51.63	53.03	25.74	26.54	0.22	2688	0.463541666667	2688	0.463541666667	nan	nan	-3.51278078622126
Contig1003	1596	0.624060150376	1064	0.593984962406	532	0.684210526316	148	62.41	65.98	52.82	68.42	44.05	51.28	22.69	24.61	0.29	906	0.60706401766	906	0.60706401766	nan	nan	110.255521180321
Contig10030	450	0.593333333333	300	0.573333333333	150	0.633333333333	88	59.33	58.67	56	63.33	41.98	43.47	22.51	22.9	0.34	11326	0.48825710754	6266	0.513724864347	5060	0.456719367589	48.8252011575392
Contig100311	285	0.389473684211	190	0.405263157895	95	0.357894736842	12	38.95	44.21	36.84	35.79	34.27	38.75	11.88	14.82	nan	nan	nan	nan	nan	nan	nan	-28.2747463286262
Contig100313	1176	0.369897959184	784	0.373724489796	392	0.362244897959	31	36.99	41.58	33.16	36.22	49.27	54.04	23.79	26.11	0.27	492	0.343495934959	492	0.343495934959	nan	nan	-7.33754507766913
Contig10033	632	0.384493670886	422	0.400473933649	210	0.352380952381	14	38.57	46.45	33.65	35.24	46.87	51.21	21.77	24.3	0.3	nan	nan	nan	nan	nan	nan	-25.9548981245183
Contig100338	291	0.646048109966	194	0.551546391753	97	0.835051546392	14	64.6	57.73	52.58	83.51	32.6	44.15	15.74	22.98	nan	nan	nan	nan	nan	nan	nan	-26.9550071920212
Contig100355	621	0.499194847021	414	0.437198067633	207	0.623188405797	21	49.92	50.24	37.2	62.32	42.4	44.44	19.24	20.17	0.43	nan	nan	nan	nan	nan	nan	-21.5790568187525
Contig10037	369	0.436314363144	246	0.455284552846	123	0.39837398374	128	43.63	52.03	39.02	39.84	38.23	39.36	18.7	19.79	0.41	nan	nan	nan	nan	nan	nan	84.3385737727938
Contig10038	419	0.355608591885	280	0.385714285714	139	0.294964028777	150	35.73	45.71	31.43	29.5	38.3	41.37	17.91	18.74	0.4	nan	nan	nan	nan	nan	nan	110.972783236629
Contig10040	426	0.711267605634	284	0.605633802817	142	0.922535211268	54	71.13	76.76	44.37	92.25	27.57	44.76	13.68	21.4	0.4	1598	0.584480600751	1598	0.584480600751	nan	nan	17.0017708390945
Contig10041	849	0.472320376914	566	0.468197879859	283	0.480565371025	38	47.23	57.95	35.69	48.06	47.62	47.97	23.72	24.04	0.32	1724	0.475638051044	876	0.452054794521	848	0.5	-6.27612825904838
Contig100416	504	0.452380952381	336	0.39880952381	168	0.559523809524	25	45.24	51.19	28.57	55.95	43.13	43.87	19.95	20.46	0.44	nan	nan	nan	nan	nan	nan	-14.8459096295252
Contig10043	360	0.497222222222	240	0.445833333333	120	0.6	118	49.72	52.5	36.67	60	42.59	44.18	18.69	19.01	0.46	nan	nan	nan	nan	nan	nan	74.878463906489
Contig100437	248	0.524193548387	166	0.5	82	0.573170731707	11	52.85	55.42	44.58	57.32	35.6	37.85	15.71	16.54	nan	nan	nan	nan	nan	nan	nan	-33.5414942698296
Contig10044	1041	0.497598463016	694	0.466858789625	347	0.559077809798	78	49.76	56.77	36.6	55.91	50.29	50.66	25.68	26.52	0.26	1894	0.489968321014	1894	0.489968321014	nan	nan	33.7942391327147
Contig10045	205	0.453658536585	137	0.452554744526	68	0.455882352941	33	45.59	53.62	36.76	45.59	35.34	36.73	17.72	17.31	nan	nan	nan	nan	nan	nan	nan	-10.511522899222
Contig100454	274	0.408759124088	183	0.448087431694	91	0.32967032967	12	41.03	42.39	47.25	32.97	33.29	39.21	14.9	16.35	nan	nan	nan	nan	nan	nan	nan	-31.2542537562273
Contig100472	495	0.389898989899	330	0.40303030303	165	0.363636363636	14	38.99	47.27	33.33	36.36	39.52	43.76	17.33	19.85	0.38	nan	nan	nan	nan	nan	nan	-26.1244711177696
Contig10048	411	0.447688564477	274	0.470802919708	137	0.401459854015	66	44.77	53.28	40.88	40.15	46.36	47.31	22.99	22.23	0.32	6868	0.427052999418	6868	0.427052999418	nan	nan	21.5796173102997
Contig10049	228	0.605263157895	152	0.519736842105	76	0.776315789474	14	60.53	59.21	44.74	77.63	31.04	34.04	15.16	15.29	nan	60	0.616666666667	60	0.616666666667	nan	nan	-29.4151509762012
Contig100509	1032	0.433139534884	688	0.398255813953	344	0.502906976744	30	43.31	49.13	30.52	50.29	49.06	49.94	23.62	23.92	0.3	nan	nan	nan	nan	nan	nan	-9.80989923515746
Contig100510	232	0.586206896552	155	0.464516129032	77	0.831168831169	13	58.87	52.56	40.26	83.12	30.43	39.24	13.89	19.13	nan	nan	nan	nan	nan	nan	nan	-31.094667380926
Contig10052	268	0.64552238806	179	0.513966480447	89	0.910112359551	48	64.79	57.78	44.94	91.01	29.61	41.00	14.18	12.45	nan	nan	nan	nan	nan	nan	nan	4.16429037249914
