loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig80014	nan	nan	nan	nan	nan	nan
Contig158640	nan	nan	nan	nan	nan	nan
Contig9200	nan	nan	nan	nan	nan	nan
Contig29704	1344	0.403273809524	342	0.368421052632	1002	0.415169660679
Contig29707	916	0.621179039301	916	0.621179039301	nan	nan
Contig16124	2774	0.368060562365	2774	0.368060562365	nan	nan
Contig16123	3842	0.434669442998	3484	0.434557979334	358	0.435754189944
Contig182895	nan	nan	nan	nan	nan	nan
Contig182892	nan	nan	nan	nan	nan	nan
Contig20667	1474	0.364993215739	1414	0.356435643564	60	0.566666666667
Contig206885	nan	nan	nan	nan	nan	nan
Contig26829	2446	0.514717906787	2350	0.51914893617	96	0.40625
Contig156823	nan	nan	nan	nan	nan	nan
Contig20666	456	0.559210526316	nan	nan	456	0.559210526316
Contig215333	nan	nan	nan	nan	nan	nan
Contig35748	1820	0.546703296703	1820	0.546703296703	nan	nan
Contig50337	nan	nan	nan	nan	nan	nan
Contig205876	nan	nan	nan	nan	nan	nan
Contig150915	nan	nan	nan	nan	nan	nan
Contig12804	nan	nan	nan	nan	nan	nan
Contig35209	730	0.435616438356	730	0.435616438356	nan	nan
Contig12806	nan	nan	nan	nan	nan	nan
Contig18452	520	0.380769230769	520	0.380769230769	nan	nan
Contig18455	2360	0.470338983051	nan	nan	2360	0.470338983051
Contig18454	678	0.557522123894	nan	nan	678	0.557522123894
Contig12802	nan	nan	nan	nan	nan	nan
Contig18456	nan	nan	nan	nan	nan	nan
Contig211918	nan	nan	nan	nan	nan	nan
Contig152495	nan	nan	nan	nan	nan	nan
Contig15298	92	0.336956521739	nan	nan	92	0.336956521739
Contig171698	nan	nan	nan	nan	nan	nan
Contig160350	nan	nan	nan	nan	nan	nan
Contig115203	nan	nan	nan	nan	nan	nan
Contig183856	nan	nan	nan	nan	nan	nan
Contig210148	nan	nan	nan	nan	nan	nan
Contig147834	nan	nan	nan	nan	nan	nan
Contig161240	124	0.677419354839	nan	nan	124	0.677419354839
Contig54330	542	0.424354243542	190	0.515789473684	352	0.375
Contig200157	332	0.463855421687	332	0.463855421687	nan	nan
Contig155140	nan	nan	nan	nan	nan	nan
Contig214390	nan	nan	nan	nan	nan	nan
Contig3358	2026	0.554787759131	2026	0.554787759131	nan	nan
Contig11138	nan	nan	nan	nan	nan	nan
Contig112928	nan	nan	nan	nan	nan	nan
Contig112927	nan	nan	nan	nan	nan	nan
Contig11134	nan	nan	nan	nan	nan	nan
Contig112925	nan	nan	nan	nan	nan	nan
Contig75011	nan	nan	nan	nan	nan	nan
Contig178378	nan	nan	nan	nan	nan	nan
Contig11132	742	0.657681940701	742	0.657681940701	nan	nan
Contig108019	nan	nan	nan	nan	nan	nan
Contig146613	nan	nan	nan	nan	nan	nan
Contig196182	nan	nan	nan	nan	nan	nan
Contig69850	nan	nan	nan	nan	nan	nan
Contig137224	nan	nan	nan	nan	nan	nan
Contig137836	nan	nan	nan	nan	nan	nan
Contig8002	3466	0.482111944605	3466	0.482111944605	nan	nan
Contig108015	nan	nan	nan	nan	nan	nan
Contig143807	3432	0.534382284382	nan	nan	3432	0.534382284382
Contig409	4600	0.420869565217	4600	0.420869565217	nan	nan
Contig115730	nan	nan	nan	nan	nan	nan
Contig31152	nan	nan	nan	nan	nan	nan
Contig163063	nan	nan	nan	nan	nan	nan
Contig99125	458	0.646288209607	nan	nan	458	0.646288209607
Contig401	164	0.256097560976	162	0.246913580247	nan	nan
Contig400	nan	nan	nan	nan	nan	nan
Contig79724	nan	nan	nan	nan	nan	nan
Contig405	170	0.564705882353	170	0.564705882353	nan	nan
Contig96671	nan	nan	nan	nan	nan	nan
Contig407	3592	0.551503340757	3592	0.551503340757	nan	nan
Contig37426	9294	0.467721110394	9294	0.467721110394	nan	nan
Contig53629	nan	nan	nan	nan	nan	nan
Contig139830	2918	0.490061686086	2918	0.490061686086	nan	nan
Contig89053	nan	nan	nan	nan	nan	nan
Contig122285	nan	nan	nan	nan	nan	nan
Contig15440	nan	nan	nan	nan	nan	nan
Contig89050	nan	nan	nan	nan	nan	nan
Contig89505	86	0.53488372093	nan	nan	86	0.53488372093
Contig89056	42	0.238095238095	42	0.238095238095	nan	nan
Contig139518	nan	nan	nan	nan	nan	nan
Contig58683	nan	nan	nan	nan	nan	nan
Contig31118	nan	nan	nan	nan	nan	nan
Contig3646	2648	0.509441087613	nan	nan	2648	0.509441087613
Contig111479	nan	nan	nan	nan	nan	nan
Contig31110	208	0.711538461538	208	0.711538461538	nan	nan
Contig31444	50	0.6	50	0.6	nan	nan
Contig132316	nan	nan	nan	nan	nan	nan
Contig31442	2096	0.424618320611	2096	0.424618320611	nan	nan
Contig87545	542	0.555350553506	nan	nan	542	0.555350553506
Contig31116	3630	0.468044077135	3630	0.468044077135	nan	nan
Contig56509	nan	nan	nan	nan	nan	nan
Contig171409	nan	nan	nan	nan	nan	nan
Contig4889	46	0.260869565217	nan	nan	46	0.260869565217
Contig209538	nan	nan	nan	nan	nan	nan
Contig17298	826	0.426150121065	826	0.426150121065	nan	nan
