loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig158640	222	0.536036036036	148	0.527027027027	74	0.554054054054	12	53.60	51.35	54.05	55.41	25.78	24.32	10.68	9.37	nan
Contig38977	210	0.661904761905	140	0.657142857143	70	0.671428571429	17	66.19	68.57	62.86	67.14	35.04	37.20	17.97	18.60	nan
Contig205870	525	0.506666666667	350	0.522857142857	175	0.474285714286	19	50.67	61.14	43.43	47.43	46.77	48.09	22.45	23.09	0.33
Contig205876	221	0.529411764706	148	0.439189189189	73	0.712328767123	13	53.42	50.00	37.84	71.23	35.86	38.35	18.92	18.66	nan
Contig18453	415	0.489156626506	277	0.480144404332	138	0.507246376812	23	49.03	56.12	39.86	50.72	44.64	46.71	21.93	22.06	0.28
Contig18452	1959	0.453292496172	1306	0.45865237366	653	0.442572741194	37	45.33	51.00	40.74	44.26	51.92	53.34	26.74	27.22	0.22
Contig18455	1710	0.52865497076	1140	0.491228070175	570	0.60350877193	90	52.87	53.86	44.39	60.35	50.17	52.98	25.03	26.04	0.26
Contig18454	648	0.398148148148	432	0.37962962963	216	0.435185185185	71	39.81	45.37	30.56	43.52	44.48	47.08	19.82	21.05	0.34
Contig18456	378	0.648148148148	252	0.52380952381	126	0.896825396825	18	64.81	62.70	42.06	89.68	27.91	40.79	13.38	16.91	0.46
Contig152495	249	0.522088353414	166	0.524096385542	83	0.518072289157	18	52.21	62.65	42.17	51.81	40.92	40.85	21.47	21.66	nan
Contig15298	213	0.50234741784	142	0.457746478873	71	0.591549295775	23	50.23	43.66	47.89	59.15	40.00	40.87	17.46	18.43	nan
Contig155140	382	0.685863874346	255	0.576470588235	127	0.905511811024	19	68.77	67.97	47.24	90.55	28.38	40.68	14.45	22.41	0.35
Contig214390	1378	0.562409288824	919	0.454842219804	459	0.777777777778	37	56.28	58.26	32.68	77.78	38.94	49.43	20.10	24.12	0.32
Contig11138	330	0.578787878788	220	0.545454545455	110	0.645454545455	19	57.88	55.45	53.64	64.55	36.35	40.03	16.90	21.72	0.30
Contig112928	203	0.527093596059	136	0.522058823529	67	0.537313432836	11	53.23	70.59	33.82	53.73	33.96	32.98	15.00	15.37	nan
Contig112927	216	0.611111111111	144	0.638888888889	72	0.555555555556	18	61.11	68.06	59.72	55.56	39.05	41.43	20.48	20.74	nan
Contig11134	264	0.412878787879	176	0.431818181818	88	0.375	127	41.29	51.14	35.23	37.50	36.94	38.23	16.70	17.36	nan
Contig112925	249	0.562248995984	166	0.506024096386	83	0.674698795181	18	56.22	61.45	39.76	67.47	35.45	39.08	16.25	15.83	nan
Contig11132	684	0.673976608187	456	0.55701754386	228	0.907894736842	35	67.40	67.54	43.86	90.79	28.25	44.26	14.14	19.85	0.37
Contig207206	354	0.477401129944	236	0.427966101695	118	0.576271186441	17	47.74	50.00	35.59	57.63	44.00	43.97	22.33	22.65	0.30
Contig8002	1614	0.474597273854	1076	0.443308550186	538	0.53717472119	48	47.46	50.74	37.92	53.72	51.66	52.43	25.17	25.14	0.29
