loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig158646	306	0.424836601307	204	0.46568627451	102	0.343137254902	14	42.48	54.90	38.24	34.31	42.73	44.46	21.13	22.12	0.23
Contig50594	447	0.429530201342	298	0.469798657718	149	0.348993288591	23	42.95	53.02	40.94	34.90	41.87	42.72	18.97	20.68	0.38
Contig274254	328	0.399390243902	219	0.397260273973	109	0.403669724771	17	40.06	49.09	30.28	40.37	40.42	41.86	20.45	19.68	0.48
Contig29701	397	0.420654911839	265	0.437735849057	132	0.386363636364	22	42.17	53.38	34.09	38.64	41.45	43.84	18.37	19.92	0.22
Contig56501	523	0.434034416826	349	0.481375358166	174	0.33908045977	17	43.49	52.00	44.25	33.91	43.62	47.62	19.02	22.39	0.33
Contig258599	283	0.39222614841	189	0.439153439153	94	0.297872340426	21	39.36	52.63	35.11	29.79	38.38	43.19	18.46	20.49	nan
Contig150434	225	0.417777777778	150	0.433333333333	75	0.386666666667	11	41.78	40.00	46.67	38.67	33.07	34.00	13.58	13.39	nan
Contig38978	825	0.436363636364	550	0.478181818182	275	0.352727272727	30	43.64	46.91	48.73	35.27	49.48	54.88	25.20	27.72	0.19
Contig182890	483	0.43685300207	322	0.490683229814	161	0.329192546584	64	43.69	56.52	41.61	32.92	40.70	44.59	18.81	21.69	0.34
Contig127387	244	0.389344262295	163	0.429447852761	81	0.308641975309	18	39.09	54.88	30.86	30.86	36.50	40.79	16.94	18.34	nan
Contig271054	357	0.406162464986	238	0.445378151261	119	0.327731092437	17	40.62	52.94	36.13	32.77	38.75	44.52	18.53	19.81	0.39
Contig271057	272	0.441176470588	182	0.527472527473	90	0.266666666667	49	44.44	48.35	57.14	26.67	35.53	39.46	19.52	23.35	nan
Contig283376	264	0.363636363636	176	0.414772727273	88	0.261363636364	13	36.36	43.18	39.77	26.14	37.82	44.41	18.21	23.50	nan
Contig115603	891	0.395061728395	594	0.434343434343	297	0.316498316498	23	39.51	49.49	37.37	31.65	46.79	53.85	23.43	27.48	0.18
Contig127381	213	0.455399061033	142	0.478873239437	71	0.408450704225	15	45.54	56.34	39.44	40.85	38.60	39.04	16.79	17.60	nan
Contig205870	286	0.409090909091	191	0.418848167539	95	0.389473684211	59	41.05	41.67	42.11	38.95	44.40	47.67	22.65	24.61	nan
Contig176751	255	0.494117647059	170	0.605882352941	85	0.270588235294	17	49.41	60.00	61.18	27.06	39.50	43.54	17.80	23.52	nan
Contig270988	236	0.411016949153	158	0.424050632911	78	0.384615384615	14	41.45	49.37	35.44	38.46	38.66	39.08	18.58	17.87	nan
Contig210141	870	0.350574712644	580	0.393103448276	290	0.265517241379	64	35.06	42.07	36.55	26.55	43.32	53.14	21.73	26.74	0.20
Contig210146	411	0.38199513382	274	0.423357664234	137	0.299270072993	19	38.20	41.61	43.07	29.93	41.49	46.48	19.78	23.69	0.31
Contig161938	504	0.426587301587	336	0.458333333333	168	0.363095238095	15	42.66	55.36	36.31	36.31	39.87	42.69	15.92	19.98	0.38
Contig161937	220	0.395454545455	147	0.380952380952	73	0.424657534247	13	39.73	37.84	38.36	42.47	34.58	35.93	15.57	16.53	nan
Contig115200	264	0.416666666667	176	0.448863636364	88	0.352272727273	66	41.67	51.14	38.64	35.23	38.37	42.54	19.22	22.32	nan
Contig71713	371	0.396226415094	248	0.427419354839	123	0.333333333333	18	39.84	57.26	28.23	33.33	39.87	43.54	18.74	21.05	0.41
Contig10663	324	0.429012345679	216	0.449074074074	108	0.388888888889	20	42.90	52.78	37.04	38.89	42.78	43.85	21.68	20.66	0.34
Contig291537	321	0.386292834891	214	0.401869158879	107	0.355140186916	16	38.63	43.93	36.45	35.51	40.23	43.90	19.04	19.50	0.43
Contig178804	270	0.403703703704	180	0.416666666667	90	0.377777777778	14	40.37	54.44	28.89	37.78	39.10	40.26	18.50	17.52	nan
Contig248717	882	0.407029478458	588	0.380952380952	294	0.459183673469	22	40.70	43.88	32.31	45.92	46.91	48.20	21.23	21.68	0.36
Contig158462	213	0.389671361502	142	0.415492957746	71	0.338028169014	25	38.97	46.48	36.62	33.80	37.13	38.68	15.11	18.45	nan
Contig123609	850	0.382352941176	567	0.409171075838	283	0.328621908127	19	38.28	53.17	28.62	32.86	46.28	50.21	22.79	25.76	0.26
Contig114003	314	0.37898089172	210	0.438095238095	104	0.259615384615	68	38.14	46.67	40.95	25.96	34.40	37.16	14.55	17.80	0.44
Contig75014	240	0.333333333333	160	0.33125	80	0.3375	13	33.33	31.25	35.00	33.75	36.37	44.16	16.65	17.52	nan
Contig291386	248	0.487903225806	166	0.584337349398	82	0.292682926829	17	49.19	67.47	49.40	29.27	32.08	34.81	13.88	15.24	nan
Contig182092	471	0.343949044586	314	0.350318471338	157	0.331210191083	20	34.39	42.68	27.39	33.12	42.01	48.78	18.36	21.70	0.27
Contig78236	255	0.411764705882	170	0.423529411765	85	0.388235294118	13	41.18	42.35	42.35	38.82	37.89	41.88	19.77	23.41	nan
Contig75013	1248	0.409455128205	832	0.442307692308	416	0.34375	23	40.95	52.16	36.30	34.38	48.34	53.81	23.33	27.01	0.23
Contig169098	648	0.405864197531	432	0.43287037037	216	0.351851851852	37	40.59	46.76	39.81	35.19	43.26	49.34	21.92	24.55	0.29
Contig95678	405	0.372839506173	270	0.433333333333	135	0.251851851852	22	37.28	45.93	40.74	25.19	39.70	43.97	21.17	22.44	0.30
Contig8009	399	0.338345864662	266	0.375939849624	133	0.263157894737	25	33.83	41.35	33.83	26.32	41.19	51.25	21.72	26.48	0.24
Contig196185	318	0.336477987421	212	0.358490566038	106	0.292452830189	16	33.65	46.23	25.47	29.25	35.44	40.33	16.00	17.90	nan
Contig259860	591	0.458544839255	394	0.522842639594	197	0.329949238579	25	45.85	63.96	40.61	32.99	43.15	43.89	22.18	24.13	0.24
Contig95675	591	0.46192893401	394	0.52538071066	197	0.335025380711	58	46.19	43.15	61.93	33.50	43.96	47.13	21.23	24.35	0.35
Contig259864	571	0.38003502627	381	0.44094488189	190	0.257894736842	48	38.07	56.54	31.58	25.79	42.22	49.37	19.54	23.70	0.34
Contig99123	977	0.389969293756	652	0.409509202454	325	0.350769230769	35	39.08	47.85	34.05	35.08	50.65	55.45	25.89	27.78	0.22
Contig244678	240	0.445833333333	160	0.48125	80	0.375	12	44.58	60.00	36.25	37.50	39.43	41.30	21.46	22.37	nan
