loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig1	753	0.527224435591	502	0.42828685259	251	0.725099601594	56	52.72	49.4	36.25	72.51	45.12	52.17	22.62	26.13	0.27	nan	nan	nan	nan	nan	nan	41.3114351497173
Contig10	828	0.503623188406	552	0.425724637681	276	0.659420289855	78	50.36	46.74	38.41	65.94	44.88	47.43	20.4	21.58	0.34	2004	0.453592814371	324	0.314814814815	1680	0.480357142857	63.4698961087567
Contig1000	254	0.468503937008	170	0.435294117647	84	0.535714285714	7	47.22	54.12	32.94	53.57	38.13	39.09	15.82	15.81	nan	nan	nan	nan	nan	nan	nan	-8.08509474441344
Contig10001	201	0.432835820896	134	0.485074626866	67	0.328358208955	5	43.28	50.75	46.27	32.84	36.00	39.25	15.8	16.54	nan	nan	nan	nan	nan	nan	nan	-12.24169589466
Contig10002	504	0.426587301587	336	0.410714285714	168	0.458333333333	14	42.66	50.6	31.55	45.83	39.74	41.01	16.34	16.6	0.51	nan	nan	nan	nan	nan	nan	0.389221946812645
Contig10005	227	0.422907488987	152	0.486842105263	75	0.293333333333	6	42.67	52.63	44.74	29.33	35.28	39.97	16.24	16.73	nan	nan	nan	nan	nan	nan	nan	-11.2600279636831
Contig10011	237	0.455696202532	158	0.487341772152	79	0.392405063291	10	45.57	56.96	40.51	39.24	40.59	41.42	17.28	20.2	nan	nan	nan	nan	nan	nan	nan	-7.26569087309629
Contig10012	212	0.533018867925	142	0.478873239437	70	0.642857142857	5	53.81	45.07	50.7	64.29	36.89	39.99	16.87	16.54	nan	nan	nan	nan	nan	nan	nan	-12.1955675310285
Contig10017	238	0.449579831933	159	0.48427672956	79	0.379746835443	7	45.15	56.25	40.51	37.97	33.16	34.54	15.61	17.71	nan	nan	nan	nan	nan	nan	nan	-10.2342890760964
Contig1002	798	0.358395989975	532	0.374060150376	266	0.327067669173	12	35.84	41.73	33.08	32.71	44.72	50.34	21.24	25.01	0.24	nan	nan	nan	nan	nan	nan	1.59556896036957
Contig10029	315	0.330158730159	210	0.366666666667	105	0.257142857143	8	33.02	44.76	28.57	25.71	37.27	42.83	18.98	19.74	0.34	nan	nan	nan	nan	nan	nan	-1.88306885242349
Contig10030	384	0.401041666667	256	0.42578125	128	0.3515625	6	40.1	47.66	37.5	35.16	42.11	45.81	19.7	22.01	0.33	nan	nan	nan	nan	nan	nan	-8.53377740519661
Contig10037	429	0.375291375291	286	0.34965034965	143	0.426573426573	7	37.53	33.57	36.36	42.66	44.93	47.27	20.11	20.86	0.35	nan	nan	nan	nan	nan	nan	-1.88489292050306
Contig10038	220	0.554545454545	147	0.517006802721	73	0.630136986301	31	55.71	54.05	49.32	63.01	37.80	39.28	21.18	22.2	nan	196	0.510204081633	nan	nan	196	0.510204081633	13.0221819880867
Contig1004	1241	0.391619661563	828	0.413043478261	413	0.348668280872	10	39.23	54.83	27.78	34.87	46.99	51.12	21.82	25.04	0.31	nan	nan	nan	nan	nan	nan	-3.77243464750334
Contig10040	216	0.439814814815	144	0.451388888889	72	0.416666666667	4	43.98	50	40.28	41.67	37.39	38.73	15.93	17.85	nan	nan	nan	nan	nan	nan	nan	-12.1973032311519
Contig1005	753	0.42363877822	502	0.4203187251	251	0.430278884462	9	42.36	48.61	35.46	43.03	47.93	49.62	25.12	26.25	0.27	482	0.352697095436	482	0.352697095436	nan	nan	-5.19178273865899
Contig10057	210	0.457142857143	140	0.421428571429	70	0.528571428571	5	45.71	47.14	37.14	52.86	36.29	38.02	15.69	15.63	nan	nan	nan	nan	nan	nan	nan	-9.25556269742912
Contig10062	252	0.420634920635	168	0.488095238095	84	0.285714285714	6	42.06	57.14	40.48	28.57	38.02	41.42	16.91	21.34	nan	nan	nan	nan	nan	nan	nan	-11.2746302544412
Contig10065	795	0.415094339623	530	0.407547169811	265	0.430188679245	15	41.51	42.26	39.25	43.02	49.99	50.38	25.28	26.33	0.3	76	0.394736842105	76	0.394736842105	nan	nan	1.64348717115397
Contig10069	561	0.433155080214	374	0.441176470588	187	0.417112299465	66	43.32	48.13	40.11	41.71	46.40	47.54	24.5	24.97	0.3	184	0.336956521739	144	0.291666666667	40	0.5	50.5426983233686
Contig1007	410	0.49512195122	274	0.470802919708	136	0.544117647059	14	49.75	56.93	37.23	54.41	43.82	43.03	19.74	19.5	0.43	nan	nan	nan	nan	nan	nan	-3.04333121676998
Contig10071	614	0.403908794788	410	0.429268292683	204	0.352941176471	10	40.52	48.29	37.56	35.29	44.85	49.31	21.74	24.34	0.3	nan	nan	nan	nan	nan	nan	-4.74588588046124
Contig10074	212	0.528301886792	142	0.464788732394	70	0.657142857143	8	53.33	52.11	40.85	65.71	34.94	44.79	15.57	21.86	nan	nan	nan	nan	nan	nan	nan	-8.84368886761737
Contig10086	279	0.480286738351	186	0.424731182796	93	0.591397849462	7	48.03	51.61	33.33	59.14	40.51	41.53	20.01	20.4	nan	nan	nan	nan	nan	nan	nan	-7.46411298958634
Contig10089	228	0.394736842105	152	0.276315789474	76	0.631578947368	22	39.47	28.95	26.32	63.16	39.34	39.75	18.4	21.43	nan	1736	0.387096774194	262	0.396946564885	1474	0.385345997286	14.5474036591047
Contig1009	654	0.426605504587	436	0.493119266055	218	0.293577981651	16	42.66	56.88	41.74	29.36	42.61	48.87	23.56	25.4	0.25	382	0.350785340314	202	0.326732673267	180	0.377777777778	-1.34651328432009
Contig10101	348	0.396551724138	232	0.478448275862	116	0.23275862069	9	39.66	50	45.69	23.28	34.79	45.06	16.37	19.66	0.42	nan	nan	nan	nan	nan	nan	-8.19155592322419
Contig1011	480	0.33125	320	0.39375	160	0.20625	8	33.12	50	28.75	20.62	37.25	46.60	15.34	22.08	0.36	nan	nan	nan	nan	nan	nan	-4.12293625929314
Contig10113	288	0.329861111111	192	0.359375	96	0.270833333333	5	32.99	45.83	26.04	27.08	35.05	40.27	14.18	19.38	nan	nan	nan	nan	nan	nan	nan	-4.42386124912288
Contig10115	231	0.354978354978	154	0.37012987013	77	0.324675324675	7	35.5	49.35	24.68	32.47	39.23	43.64	15.57	18.97	nan	nan	nan	nan	nan	nan	nan	-3.11780582319959
Contig10117	279	0.383512544803	186	0.403225806452	93	0.344086021505	12	38.35	46.24	34.41	34.41	36.42	40.13	15.49	19.51	nan	nan	nan	nan	nan	nan	nan	-0.973302856773563
Contig1012	1713	0.502043199066	1142	0.442206654991	571	0.621716287215	52	50.2	49.04	39.4	62.17	50.88	53.82	27.97	27.08	0.22	4050	0.429135802469	658	0.322188449848	3392	0.449882075472	36.4692673500493
Contig10122	318	0.276729559748	212	0.320754716981	106	0.188679245283	5	27.67	37.74	26.42	18.87	37.14	44.32	15.01	20.54	0.29	nan	nan	nan	nan	nan	nan	-2.77212834642883
Contig10124	231	0.4329004329	154	0.441558441558	77	0.415584415584	12	43.29	55.84	32.47	41.56	37.98	40.01	19.29	19.94	nan	nan	nan	nan	nan	nan	nan	-3.48430498780114
Contig10126	242	0.384297520661	162	0.382716049383	80	0.3875	5	38.75	51.85	24.69	38.75	34.97	35.29	14.06	15.04	nan	nan	nan	nan	nan	nan	nan	-6.14076360370064
Contig10145	282	0.368794326241	188	0.468085106383	94	0.170212765957	5	36.88	54.26	39.36	17.02	33.45	41.24	14.89	21.42	nan	nan	nan	nan	nan	nan	nan	-11.9607069375544
Contig10146	210	0.371428571429	140	0.335714285714	70	0.442857142857	7	37.14	38.57	28.57	44.29	39.63	45.44	18.88	19.14	nan	36	0.277777777778	nan	nan	36	0.277777777778	-1.25756363453477
Contig10148	240	0.3875	160	0.38125	80	0.4	22	38.75	40	36.25	40	35.80	36.79	14.15	14.28	nan	230	0.182608695652	nan	nan	230	0.182608695652	10.9904585934295
Contig10149	375	0.429333333333	250	0.44	125	0.408	5	42.93	60	28	40.8	45.80	48.84	22.62	24.85	0.28	nan	nan	nan	nan	nan	nan	-10.3761038367087
Contig10155	834	0.456834532374	556	0.424460431655	278	0.521582733813	28	45.68	48.2	36.69	52.16	47.64	48.39	24.16	24.49	0.31	2262	0.315649867374	2262	0.315649867374	nan	nan	13.5543499676146
Contig1016	558	0.483870967742	372	0.502688172043	186	0.44623655914	14	48.39	58.06	42.47	44.62	47.42	48.51	24.16	25.49	0.26	1380	0.376086956522	1380	0.376086956522	nan	nan	-3.54221343945407
Contig10161	213	0.488262910798	142	0.401408450704	71	0.661971830986	4	48.83	56.34	23.94	66.2	34.76	37.12	16.63	16.58	nan	nan	nan	nan	nan	nan	nan	-8.80605774249533
Contig10162	215	0.460465116279	144	0.347222222222	71	0.69014084507	5	46.48	43.06	26.39	69.01	37.47	45.87	15.21	21.34	nan	nan	nan	nan	nan	nan	nan	-3.7633439096829
Contig10167	264	0.424242424242	176	0.488636363636	88	0.295454545455	7	42.42	44.32	53.41	29.55	38.22	40.82	17.8	20.14	nan	nan	nan	nan	nan	nan	nan	-10.2813470296763
Contig1017	411	0.386861313869	274	0.375912408759	137	0.408759124088	9	38.69	45.99	29.2	40.88	40.95	43.81	16.53	17.13	0.49	114	0.350877192982	114	0.350877192982	nan	nan	-1.55197006180882
Contig10178	471	0.367303609342	314	0.375796178344	157	0.350318471338	6	36.73	42.04	33.12	35.03	45.12	50.10	21.26	23.54	0.29	nan	nan	nan	nan	nan	nan	-4.54250474504592
Contig1018	1611	0.503414028554	1074	0.487895716946	537	0.534450651769	25	50.34	56.98	40.6	53.45	51.03	51.46	26.96	27.35	0.22	916	0.334061135371	916	0.334061135371	nan	nan	7.72778375022873
Contig10192	308	0.327922077922	206	0.330097087379	102	0.323529411765	7	33.01	34.95	31.07	32.35	31.99	32.84	11.62	14.49	0.33	nan	nan	nan	nan	nan	nan	-1.05260116495851
Contig10195	561	0.370766488414	374	0.403743315508	187	0.304812834225	9	37.08	47.06	33.69	30.48	39.03	44.85	21.82	23.33	0.27	nan	nan	nan	nan	nan	nan	-4.02055083471224
Contig102	468	0.467948717949	312	0.413461538462	156	0.576923076923	42	46.79	48.72	33.97	57.69	43.71	48.15	20.92	22.87	0.25	892	0.484304932735	570	0.454385964912	322	0.537267080745	28.2008420273464
Contig1020	300	0.416666666667	200	0.485	100	0.28	8	41.67	52	45	28	37.74	42.79	17.66	22.4	nan	nan	nan	nan	nan	nan	nan	-9.24098021525552
Contig10203	276	0.442028985507	184	0.385869565217	92	0.554347826087	14	44.2	38.04	39.13	55.43	37.97	40.01	16.6	18.51	nan	1088	0.362132352941	1088	0.362132352941	nan	nan	2.57371790486065
Contig1021	377	0.472148541114	252	0.5	125	0.416	6	47.47	53.97	46.03	41.6	44.87	46.24	22.57	23.48	0.33	nan	nan	nan	nan	nan	nan	-11.4794760547008
Contig10215	216	0.486111111111	144	0.409722222222	72	0.638888888889	6	48.61	50	31.94	63.89	34.46	37.26	17	17.69	nan	nan	nan	nan	nan	nan	nan	-7.53446441555706
Contig1022	423	0.352245862884	282	0.372340425532	141	0.312056737589	9	35.22	48.94	25.53	31.21	39.76	43.90	16.66	19.07	0.36	26	0.461538461538	nan	nan	nan	nan	-1.27446343394679
Contig1023	414	0.463768115942	276	0.420289855072	138	0.550724637681	13	46.38	57.25	26.81	55.07	41.45	41.89	17.59	17.98	0.54	nan	nan	nan	nan	nan	nan	-1.19014975063546
Contig10237	198	0.333333333333	132	0.356060606061	66	0.287878787879	7	33.33	40.91	30.3	28.79	34.98	38.28	15.48	18.51	nan	nan	nan	nan	nan	nan	nan	-2.23076548169082
Contig10242	309	0.381877022654	206	0.432038834951	103	0.281553398058	6	38.19	49.51	36.89	28.16	35.92	40.79	14.65	18.55	0.36	nan	nan	nan	nan	nan	nan	-8.90219872474366
Contig10243	207	0.43961352657	138	0.405797101449	69	0.507246376812	4	43.96	49.28	31.88	50.72	39.27	39.70	19.47	19.71	nan	nan	nan	nan	nan	nan	nan	-9.20498864732056
Contig10246	268	0.458955223881	179	0.413407821229	89	0.550561797753	7	46.07	46.67	35.96	55.06	41.04	45.46	18.88	19.04	nan	nan	nan	nan	nan	nan	nan	-6.79575738074027
Contig1025	333	0.363363363363	222	0.391891891892	111	0.306306306306	6	36.34	39.64	38.74	30.63	36.62	44.64	16.03	22.17	0.24	nan	nan	nan	nan	nan	nan	-5.96426732165057
Contig10253	291	0.39175257732	194	0.427835051546	97	0.319587628866	13	39.18	45.36	40.21	31.96	40.83	43.58	19.75	20.76	nan	1066	0.292682926829	1066	0.292682926829	nan	nan	-1.6616443379879
Contig10267	410	0.419512195122	274	0.5	136	0.257352941176	7	42.16	47.45	52.55	25.74	42.00	48.45	20.36	23.44	0.28	nan	nan	nan	nan	nan	nan	-10.4794760547008
Contig1027	333	0.558558558559	222	0.513513513514	111	0.648648648649	12	55.86	63.96	38.74	64.86	37.03	39.82	17.92	18.94	0.38	128	0.375	128	0.375	nan	nan	-5.85585666775827
Contig1028	420	0.466666666667	280	0.485714285714	140	0.428571428571	31	46.67	55	42.14	42.86	43.44	44.13	20.47	21.18	0.44	1786	0.354423292273	1284	0.320093457944	502	0.442231075697	13.7519757419861
Contig10280	879	0.417519908987	586	0.459044368601	293	0.334470989761	51	41.75	48.81	43	33.45	47.93	51.90	22.55	26.41	0.26	194	0.30412371134	194	0.30412371134	nan	nan	34.3946368832679
Contig10283	244	0.360655737705	163	0.41717791411	81	0.246913580247	5	36.21	42.68	40.74	24.69	35.75	40.52	14.3	19.97	nan	nan	nan	nan	nan	nan	nan	-9.01721695474136
Contig10287	329	0.41641337386	220	0.486363636364	109	0.275229357798	4	41.9	54.55	42.73	27.52	39.03	44.53	18.34	20.53	0.42	nan	nan	nan	nan	nan	nan	-13.25480370455
Contig10289	1170	0.382051282051	780	0.396153846154	390	0.353846153846	38	38.21	48.97	30.26	35.38	48.88	54.58	25.36	28.21	0.2	326	0.239263803681	284	0.253521126761	42	0.142857142857	25.6717552069447
Contig1029	561	0.436720142602	374	0.414438502674	187	0.48128342246	10	43.67	49.2	33.69	48.13	45.71	44.95	21.05	21.6	0.34	nan	nan	nan	nan	nan	nan	-3.85945839402723
Contig10292	240	0.416666666667	160	0.43125	80	0.3875	10	41.67	50	36.25	38.75	39.80	40.08	18.74	18.21	nan	88	0.272727272727	88	0.272727272727	nan	nan	-4.85819620267199
Contig10296	340	0.370588235294	227	0.352422907489	113	0.407079646018	9	37.17	41.23	29.2	40.71	39.20	42.50	19.45	20.93	nan	nan	nan	nan	nan	nan	nan	-0.03003512126954
Contig10297	417	0.436450839329	278	0.456834532374	139	0.395683453237	29	43.65	48.2	43.17	39.57	41.56	44.37	21.05	24.13	0.32	1534	0.28813559322	1534	0.28813559322	nan	nan	12.4948513189444
Contig1030	222	0.297297297297	148	0.310810810811	74	0.27027027027	5	29.73	33.78	28.38	27.03	38.31	42.53	21.06	18.83	nan	nan	nan	nan	nan	nan	nan	-2.55587606219081
Contig10302	1240	0.425	827	0.45707376058	413	0.360774818402	23	42.53	54.83	36.56	36.08	48.27	51.65	25.72	27.69	0.23	132	0.287878787879	nan	nan	132	0.287878787879	6.48383095658148
Contig10307	522	0.469348659004	348	0.51724137931	174	0.373563218391	19	46.93	51.15	52.3	37.36	47.31	49.83	24.1	24.75	0.32	nan	nan	nan	nan	nan	nan	1.01363103137814
Contig1031	1293	0.329466357309	862	0.364269141531	431	0.259860788863	17	32.95	36.89	35.96	25.99	41.48	53.92	21.42	26.43	0.25	nan	nan	nan	nan	nan	nan	7.27315167288932
Contig1032	204	0.46568627451	136	0.470588235294	68	0.455882352941	5	46.57	45.59	48.53	45.59	37.07	37.69	18.73	18.91	nan	34	0.529411764706	nan	nan	34	0.529411764706	-12.0373091872974
Contig10321	432	0.342592592593	288	0.375	144	0.277777777778	9	34.26	34.72	40.28	27.78	38.62	46.55	18.25	20.24	0.35	64	0.21875	nan	nan	64	0.21875	-1.47839030803736
Contig10323	1011	0.40059347181	674	0.408011869436	337	0.385756676558	23	40.06	49.85	31.75	38.58	51.49	55.24	25.35	27.14	0.24	234	0.213675213675	234	0.213675213675	nan	nan	9.60439437653141
