loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig1863	nan	nan	nan	nan	nan	nan
Contig1862	1138	0.297012302285	1138	0.297012302285	nan	nan
Contig15582	nan	nan	nan	nan	nan	nan
Contig15583	nan	nan	nan	nan	nan	nan
Contig1866	276	0.369565217391	276	0.369565217391	nan	nan
Contig15586	nan	nan	nan	nan	nan	nan
Contig1864	116	0.155172413793	104	0.153846153846	nan	nan
Contig16127	nan	nan	nan	nan	nan	nan
Contig15589	nan	nan	nan	nan	nan	nan
Contig1869	94	0.223404255319	94	0.223404255319	nan	nan
Contig1868	nan	nan	nan	nan	nan	nan
Contig1788	nan	nan	nan	nan	nan	nan
Contig12247	nan	nan	nan	nan	nan	nan
Contig15342	1766	0.335220838052	1766	0.335220838052	nan	nan
Contig15612	326	0.288343558282	326	0.288343558282	nan	nan
Contig16245	424	0.280660377358	424	0.280660377358	nan	nan
Contig15614	nan	nan	nan	nan	nan	nan
Contig7608	nan	nan	nan	nan	nan	nan
Contig15616	nan	nan	nan	nan	nan	nan
Contig7605	722	0.387811634349	722	0.387811634349	nan	nan
Contig9444	206	0.281553398058	184	0.29347826087	22	0.181818181818
Contig21839	30	0.6	30	0.6	nan	nan
Contig4904	nan	nan	nan	nan	nan	nan
Contig21553	nan	nan	nan	nan	nan	nan
Contig15585	nan	nan	nan	nan	nan	nan
Contig575	132	0.30303030303	132	0.30303030303	nan	nan
Contig19103	nan	nan	nan	nan	nan	nan
Contig12808	nan	nan	nan	nan	nan	nan
Contig570	nan	nan	nan	nan	nan	nan
Contig573	nan	nan	nan	nan	nan	nan
Contig1467	658	0.279635258359	560	0.267857142857	98	0.34693877551
Contig9286	nan	nan	nan	nan	nan	nan
Contig1465	276	0.275362318841	276	0.275362318841	nan	nan
Contig1464	212	0.405660377358	150	0.44	62	0.322580645161
Contig579	nan	nan	nan	nan	nan	nan
Contig22163	nan	nan	nan	nan	nan	nan
Contig1461	1384	0.356936416185	1384	0.356936416185	nan	nan
Contig1460	388	0.286082474227	388	0.286082474227	nan	nan
Contig18063	nan	nan	nan	nan	nan	nan
Contig16126	892	0.424887892377	892	0.424887892377	nan	nan
Contig15295	382	0.293193717277	nan	nan	382	0.293193717277
Contig15296	nan	nan	nan	nan	nan	nan
Contig1262	nan	nan	nan	nan	nan	nan
Contig1264	nan	nan	nan	nan	nan	nan
Contig18695	nan	nan	nan	nan	nan	nan
Contig21006	nan	nan	nan	nan	nan	nan
Contig11139	nan	nan	nan	nan	nan	nan
Contig12243	nan	nan	nan	nan	nan	nan
Contig12240	nan	nan	nan	nan	nan	nan
Contig11130	212	0.349056603774	94	0.170212765957	118	0.491525423729
Contig3895	nan	nan	nan	nan	nan	nan
Contig15992	702	0.293447293447	702	0.293447293447	nan	nan
Contig165	nan	nan	nan	nan	nan	nan
Contig11916	nan	nan	nan	nan	nan	nan
Contig11915	nan	nan	nan	nan	nan	nan
Contig8009	nan	nan	nan	nan	nan	nan
Contig8006	nan	nan	nan	nan	nan	nan
Contig8005	nan	nan	nan	nan	nan	nan
Contig8003	126	0.285714285714	126	0.285714285714	nan	nan
Contig16583	nan	nan	nan	nan	nan	nan
Contig2874	nan	nan	nan	nan	nan	nan
Contig15904	nan	nan	nan	nan	nan	nan
Contig408	330	0.381818181818	330	0.381818181818	nan	nan
Contig5020	nan	nan	nan	nan	nan	nan
Contig15901	nan	nan	nan	nan	nan	nan
Contig13836	nan	nan	nan	nan	nan	nan
Contig400	558	0.318996415771	558	0.318996415771	nan	nan
Contig403	nan	nan	nan	nan	nan	nan
Contig13888	nan	nan	nan	nan	nan	nan
Contig404	nan	nan	nan	nan	nan	nan
Contig407	74	0.486486486486	74	0.486486486486	nan	nan
Contig406	nan	nan	nan	nan	nan	nan
Contig11629	128	0.25	128	0.25	nan	nan
Contig12931	nan	nan	nan	nan	nan	nan
Contig12933	nan	nan	nan	nan	nan	nan
Contig18528	nan	nan	nan	nan	nan	nan
Contig12936	nan	nan	nan	nan	nan	nan
Contig12938	608	0.259868421053	608	0.259868421053	nan	nan
Contig18526	nan	nan	nan	nan	nan	nan
Contig8602	nan	nan	nan	nan	nan	nan
Contig146	128	0.34375	nan	nan	128	0.34375
Contig21227	2390	0.317154811715	2390	0.317154811715	nan	nan
Contig8690	nan	nan	nan	nan	nan	nan
Contig14367	nan	nan	nan	nan	nan	nan
Contig20119	nan	nan	nan	nan	nan	nan
Contig17504	nan	nan	nan	nan	nan	nan
Contig17502	nan	nan	nan	nan	nan	nan
Contig17503	nan	nan	nan	nan	nan	nan
Contig17501	nan	nan	nan	nan	nan	nan
Contig9445	500	0.272	500	0.272	nan	nan
Contig1724	nan	nan	nan	nan	nan	nan
Contig3966	nan	nan	nan	nan	nan	nan
Contig17295	nan	nan	nan	nan	nan	nan
Contig476	182	0.505494505495	nan	nan	182	0.505494505495
Contig8713	nan	nan	nan	nan	nan	nan
Contig10580	442	0.253393665158	442	0.253393665158	nan	nan
Contig3124	nan	nan	nan	nan	nan	nan
Contig11822	nan	nan	nan	nan	nan	nan
Contig10745	nan	nan	nan	nan	nan	nan
Contig7133	nan	nan	nan	nan	nan	nan
Contig2134	nan	nan	nan	nan	nan	nan
Contig21056	nan	nan	nan	nan	nan	nan
Contig7136	nan	nan	nan	nan	nan	nan
Contig19328	22	0.272727272727	nan	nan	nan	nan
Contig9664	564	0.40780141844	564	0.40780141844	nan	nan
Contig9667	nan	nan	nan	nan	nan	nan
Contig8347	nan	nan	nan	nan	nan	nan
Contig19322	nan	nan	nan	nan	nan	nan
Contig7420	486	0.308641975309	486	0.308641975309	nan	nan
Contig17612	nan	nan	nan	nan	nan	nan
Contig17613	nan	nan	nan	nan	nan	nan
