loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig10053	271	0.538745387454	181	0.519337016575	90	0.577777777778	11	54.07	61.54	42.22	57.78	35.7	34.62	15.53	14.9	nan	nan	nan	nan	nan	nan	nan	-27.5753039469692
Contig1008	263	0.58174904943	176	0.488636363636	87	0.770114942529	23	58.62	53.41	44.32	77.01	31.01	35.25	13.45	13.9	nan	nan	nan	nan	nan	nan	nan	-14.2586582642683
Contig10087	336	0.479166666667	224	0.450892857143	112	0.535714285714	22	47.92	50.89	39.29	53.57	38	37.57	17.89	16.51	0.47	nan	nan	nan	nan	nan	nan	-11.9569172983463
Contig10090	299	0.498327759197	200	0.5	99	0.494949494949	32	50.17	53	47	49.49	37.04	38.23	15.58	16.84	nan	nan	nan	nan	nan	nan	nan	-6.15985470527928
Contig10095	207	0.594202898551	138	0.528985507246	69	0.724637681159	39	59.42	66.67	39.13	72.46	32.84	36.41	15.56	15.37	nan	nan	nan	nan	nan	nan	nan	0.587695627979777
Contig10097	210	0.480952380952	140	0.564285714286	70	0.314285714286	18	48.1	58.57	54.29	31.43	37.49	38.16	17.45	17.98	nan	nan	nan	nan	nan	nan	nan	-19.3011763087518
Contig10103	309	0.459546925566	206	0.485436893204	103	0.407766990291	19	45.95	51.46	45.63	40.78	39.98	40.15	17.7	19.02	0.33	nan	nan	nan	nan	nan	nan	-18.0094803176644
Contig10105	383	0.509138381201	256	0.46875	127	0.590551181102	11	51.18	51.56	42.19	59.06	44.97	46.48	18.79	19.96	0.44	nan	nan	nan	nan	nan	nan	-24.3569930023818
Contig10112	257	0.509727626459	172	0.529069767442	85	0.470588235294	16	51.37	54.65	51.16	47.06	38.45	40.45	17.59	18.62	nan	nan	nan	nan	nan	nan	nan	-22.4102271022744
Contig10134	420	0.411904761905	280	0.442857142857	140	0.35	22	41.19	53.57	35	35	42.84	46.00	20.76	22.42	0.4	nan	nan	nan	nan	nan	nan	-11.1486401293571
Contig10141	462	0.580086580087	308	0.493506493506	154	0.753246753247	43	58.01	61.04	37.66	75.32	34.75	40.26	14.78	18.03	0.47	nan	nan	nan	nan	nan	nan	5.33790862892074
Contig10149	791	0.603034134008	528	0.498106060606	263	0.813688212928	52	60.46	56.06	43.56	81.37	36.73	48.11	17.5	23.2	0.35	nan	nan	nan	nan	nan	nan	13.9731703131361
