loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig10	420	0.492857142857	280	0.453571428571	140	0.571428571429	37	49.29	51.43	39.29	57.14	42.15	45.14	20.61	21.56	0.36	662	0.358006042296	662	0.358006042296	nan	nan	-39.3254166331694
Contig10003	302	0.413907284768	202	0.425742574257	100	0.39	79	41.67	52.48	32.67	39	36.19	37.85	15.32	17.19	nan	nan	nan	nan	nan	nan	nan	9.04776017380081
Contig10004	776	0.488402061856	518	0.469111969112	258	0.527131782946	43	48.97	50.58	43.24	52.71	49.86	50.13	25.15	25.12	0.24	nan	nan	nan	nan	nan	nan	-36.8592472170233
Contig10006	1481	0.436191762323	988	0.432186234818	493	0.444219066937	105	43.68	43.12	43.32	44.42	51.89	53.54	26.88	27.41	0.25	338	0.426035502959	nan	nan	338	0.426035502959	33.5646056115731
Contig1001	894	0.4451901566	596	0.447986577181	298	0.439597315436	32	44.52	45.97	43.62	43.96	51.37	53.44	25.59	26.43	0.23	888	0.288288288288	888	0.288288288288	nan	nan	-42.8331137104747
Contig10013	927	0.363538295577	618	0.380258899676	309	0.330097087379	33	36.35	45.95	30.1	33.01	42.99	49.01	19.68	23.01	0.27	nan	nan	nan	nan	nan	nan	-24.6994684340065
Contig10017	1224	0.415849673203	816	0.399509803922	408	0.448529411765	42	41.58	46.32	33.58	44.85	49.72	51.90	24.43	24.84	0.3	280	0.325	280	0.325	nan	nan	-20.6264368236076
Contig100195	630	0.4	420	0.45	210	0.3	23	40	49.05	40.95	30	44.16	49.91	19.53	24.24	0.3	nan	nan	nan	nan	nan	nan	-52.3777777303285
Contig10020	7224	0.473145071982	4816	0.474875415282	2408	0.469684385382	47	47.31	53.7	41.28	46.97	53.83	54.92	26.45	27.1	0.21	2154	0.369545032498	2154	0.369545032498	nan	nan	-33.6860730468223
Contig10021	993	0.484390735146	662	0.435045317221	331	0.583081570997	23	48.44	53.17	33.84	58.31	49.07	50.34	23.07	23.47	0.31	nan	nan	nan	nan	nan	nan	-49.0166558967772
Contig1003	348	0.448275862069	232	0.525862068966	116	0.293103448276	73	44.83	60.34	44.83	29.31	37.93	41.76	15.94	21.16	0.47	2586	0.341453982985	1422	0.260900140647	1164	0.439862542955	-7.89035756912072
Contig10046	963	0.393561786085	642	0.45015576324	321	0.280373831776	41	39.36	48.91	41.12	28.04	43.32	51.54	19.45	25.09	0.29	3924	0.275739041794	3156	0.252851711027	768	0.369791666667	-34.4199704967552
Contig100479	284	0.496478873239	190	0.473684210526	94	0.542553191489	29	50	52.63	42.11	54.26	37.38	37.04	18.91	19.25	nan	nan	nan	nan	nan	nan	nan	-51.5422773344588
Contig10048	549	0.411657559199	366	0.420765027322	183	0.393442622951	41	41.17	40.98	43.17	39.34	44.49	48.50	19.87	21.67	0.36	244	0.33606557377	nan	nan	244	0.33606557377	-27.7434310591556
Contig10056	528	0.448863636364	352	0.448863636364	176	0.448863636364	23	44.89	47.16	42.61	44.89	44.02	44.40	21.01	21.21	0.45	4350	0.281609195402	4350	0.281609195402	nan	nan	-52.069794450561
