loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt
Contig368819	450	0.38	300	0.426666666667	150	0.286666666667	24	38.00	52.67	32.67	28.67	39.23	46.34	17.25	21.30	0.39
Contig539316	232	0.418103448276	155	0.451612903226	77	0.350649350649	15	41.99	52.56	37.66	35.06	30.64	30.31	14.81	15.00	nan
Contig387222	303	0.382838283828	202	0.430693069307	101	0.287128712871	22	38.28	44.55	41.58	28.71	39.68	43.99	18.59	22.15	0.34
Contig534545	480	0.45	320	0.453125	160	0.44375	30	45.00	50.00	40.62	44.38	38.41	41.33	19.31	18.96	0.38
Contig29708	728	0.440934065934	486	0.450617283951	242	0.421487603306	19	44.21	50.62	39.51	42.15	51.32	53.52	25.14	26.57	0.26
Contig539311	1527	0.426326129666	1018	0.470530451866	509	0.337917485265	26	42.63	48.92	45.19	33.79	50.27	55.94	27.01	29.83	0.17
Contig16128	315	0.349206349206	210	0.390476190476	105	0.266666666667	32	34.92	43.81	34.29	26.67	39.17	45.41	16.65	21.96	0.33
Contig29704	317	0.416403785489	212	0.429245283019	105	0.390476190476	31	41.90	54.72	31.13	39.05	42.61	44.11	21.10	20.85	0.37
Contig29706	1161	0.40826873385	774	0.463824289406	387	0.297157622739	34	40.83	55.04	37.73	29.72	46.08	52.08	23.07	26.27	0.26
Contig539649	1458	0.38134430727	972	0.413580246914	486	0.316872427984	34	38.13	46.71	36.01	31.69	46.89	52.87	24.29	28.49	0.21
Contig29700	339	0.427728613569	226	0.424778761062	113	0.433628318584	47	42.77	51.33	33.63	43.36	43.90	44.54	21.69	22.40	0.34
Contig617342	567	0.410934744268	378	0.457671957672	189	0.31746031746	35	41.09	44.44	47.09	31.75	46.88	52.82	23.12	25.95	0.29
Contig591009	918	0.417211328976	612	0.452614379085	306	0.346405228758	23	41.72	52.61	37.91	34.64	47.04	50.23	22.60	24.84	0.30
