loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig10	281	0.537366548043	188	0.56914893617	93	0.47311827957	6	54.12	47.87	65.96	47.31	36.23	36.29	19.44	19.25	nan	nan	nan	nan	nan	nan	nan	-9.43404776414254
Contig100	207	0.410628019324	138	0.420289855072	69	0.391304347826	12	41.06	53.62	30.43	39.13	41.25	42.63	19.93	21.17	nan	56	0.392857142857	56	0.392857142857	nan	nan	-1.69744360709218
Contig10001	840	0.528571428571	560	0.510714285714	280	0.564285714286	7	52.86	50.71	51.43	56.43	46.85	46.91	24.29	23.56	0.32	184	0.380434782609	184	0.380434782609	nan	nan	-9.19966526173759
Contig100015	1040	0.473076923077	694	0.440922190202	346	0.537572254335	11	47.4	53.6	34.58	53.76	50.55	50.52	24.7	24.27	0.29	nan	nan	nan	nan	nan	nan	-3.45936317849943
Contig10002	773	0.498059508409	516	0.480620155039	257	0.533073929961	13	49.94	60.47	35.66	53.31	47.32	48.31	23.29	23.02	0.37	nan	nan	nan	nan	nan	nan	-2.95233261765854
Contig100022	434	0.483870967742	290	0.493103448276	144	0.465277777778	12	48.61	60.69	37.93	46.53	45.80	47.03	22.81	22.83	0.34	nan	nan	nan	nan	nan	nan	-4.1742407897333
Contig100028	714	0.466386554622	476	0.476890756303	238	0.445378151261	7	46.64	48.74	46.64	44.54	50.49	51.28	24.96	25.5	0.3	nan	nan	nan	nan	nan	nan	-8.87327358235988
Contig100034	900	0.481111111111	600	0.416666666667	300	0.61	13	48.11	50.67	32.67	61	50.23	52.82	24.61	26.07	0.31	672	0.422619047619	672	0.422619047619	nan	nan	-0.598792409711354
Contig10004	309	0.482200647249	206	0.407766990291	103	0.631067961165	10	48.22	39.81	41.75	63.11	43.13	43.90	20.04	21.24	0.36	nan	nan	nan	nan	nan	nan	-3.39376193009058
Contig10005	299	0.414715719064	200	0.385	99	0.474747474747	6	41.75	57	20	47.47	37.02	39.36	18.41	18.98	nan	nan	nan	nan	nan	nan	nan	-7.11328125877355
Contig100058	444	0.554054054054	296	0.486486486486	148	0.689189189189	7	55.41	58.78	38.51	68.92	43.34	47.75	22.79	23.68	0.3	nan	nan	nan	nan	nan	nan	-9.0724035655164
Contig100074	249	0.449799196787	166	0.451807228916	83	0.44578313253	8	44.98	55.42	34.94	44.58	38.96	39.17	18.52	18.98	nan	nan	nan	nan	nan	nan	nan	-7.01754362790622
Contig10009	693	0.486291486291	462	0.443722943723	231	0.571428571429	9	48.63	55.84	32.9	57.14	45.05	45.57	22.85	23.08	0.3	nan	nan	nan	nan	nan	nan	-5.5933983806448
Contig10011	524	0.50572519084	350	0.522857142857	174	0.471264367816	43	50.77	52.57	52	47.13	46.18	46.65	24.25	24.34	0.27	202	0.40099009901	nan	nan	202	0.40099009901	26.946388337672
Contig100119	323	0.529411764706	216	0.513888888889	107	0.560747663551	6	53.27	50	52.78	56.07	39.35	40.88	20.43	20.73	0.39	nan	nan	nan	nan	nan	nan	-10.1713615549182
Contig100132	358	0.45530726257	239	0.460251046025	119	0.445378151261	6	45.66	55	36.97	44.54	46.88	47.96	22.08	22.48	0.34	nan	nan	nan	nan	nan	nan	-9.39448039009275
Contig10014	300	0.44	200	0.435	100	0.45	7	44	56	31	45	38.46	39.12	15.02	15.86	nan	nan	nan	nan	nan	nan	nan	-7.21451605600143
Contig100147	491	0.456211812627	328	0.478658536585	163	0.411042944785	7	45.81	48.17	47.56	41.1	44.33	45.90	22.29	23.9	0.32	nan	nan	nan	nan	nan	nan	-8.90937177323995
Contig10017	231	0.406926406926	154	0.409090909091	77	0.402597402597	6	40.69	55.84	25.97	40.26	34.67	35.89	15.68	17.17	nan	nan	nan	nan	nan	nan	nan	-7.42089428086565
Contig100196	264	0.465909090909	176	0.477272727273	88	0.443181818182	9	46.59	47.73	47.73	44.32	41.40	43.12	19.78	20.67	nan	nan	nan	nan	nan	nan	nan	-6.88089718174101
Contig100203	452	0.442477876106	302	0.433774834437	150	0.46	11	44.44	49.67	37.09	46	48.17	48.36	20.62	21.13	0.37	68	0.264705882353	nan	nan	68	0.264705882353	-3.16522473190916
Contig10023	375	0.445333333333	250	0.444	125	0.448	6	44.53	50.4	38.4	44.8	42.57	43.61	17.55	18.31	0.45	nan	nan	nan	nan	nan	nan	-8.60758451055747
Contig100258	300	0.546666666667	200	0.48	100	0.68	7	54.67	52	44	68	36.59	41.30	16.59	17.34	nan	nan	nan	nan	nan	nan	nan	-8.93862992689181
Contig100262	363	0.426997245179	242	0.438016528926	121	0.404958677686	7	42.7	52.89	34.71	40.5	42.53	44.26	18.54	19.85	0.41	nan	nan	nan	nan	nan	nan	-7.33800576462345
Contig1003	791	0.395701643489	528	0.401515151515	263	0.384030418251	10	39.67	45.08	35.23	38.4	48.91	51.58	24.57	26.1	0.22	280	0.371428571429	nan	nan	280	0.371428571429	-3.28162104160774
Contig100300	411	0.508515815085	274	0.5	137	0.525547445255	10	50.85	51.09	48.91	52.55	41.50	43.90	20.6	20.65	0.41	24	0.166666666667	24	0.166666666667	nan	nan	-6.2247961996935
Contig10033	2400	0.552083333333	1600	0.535625	800	0.585	13	55.21	61.12	46	58.5	51.40	51.11	26.49	25.6	0.23	1772	0.406320541761	1772	0.406320541761	nan	nan	-2.87727567249361
Contig100334	432	0.523148148148	288	0.475694444444	144	0.618055555556	7	52.31	59.03	36.11	61.81	43.38	46.56	19.94	20.45	0.36	nan	nan	nan	nan	nan	nan	-8.84975655269313
Contig100366	456	0.421052631579	304	0.414473684211	152	0.434210526316	9	42.11	41.45	41.45	43.42	40.90	44.48	19.81	22.04	0.38	nan	nan	nan	nan	nan	nan	-4.54334035319235
Contig100367	234	0.508547008547	156	0.474358974359	78	0.576923076923	8	50.85	53.85	41.03	57.69	35.29	36.18	16.7	16.45	nan	nan	nan	nan	nan	nan	nan	-7.82367431983146
Contig10037	594	0.468013468013	396	0.439393939394	198	0.525252525253	10	46.8	50	37.88	52.53	48.83	48.65	25.82	25.65	0.27	194	0.40206185567	194	0.40206185567	nan	nan	-4.39498215674848
Contig100372	592	0.422297297297	395	0.473417721519	197	0.319796954315	6	42.3	57.07	37.56	31.98	40.80	42.79	17.46	17.88	0.53	nan	nan	nan	nan	nan	nan	-9.80504141576496
Contig100427	261	0.471264367816	174	0.471264367816	87	0.471264367816	6	47.13	55.17	39.08	47.13	42.88	44.04	21.05	20.89	nan	nan	nan	nan	nan	nan	nan	-9.76021746549767
Contig10044	774	0.516795865633	516	0.503875968992	258	0.542635658915	10	51.68	56.98	43.8	54.26	47.15	48.61	25.37	25.03	0.25	nan	nan	nan	nan	nan	nan	-6.2291802480493
Contig10045	981	0.441386340469	654	0.467889908257	327	0.388379204893	6	44.14	60.55	33.03	38.84	47.44	48.51	23.44	24.7	0.27	nan	nan	nan	nan	nan	nan	-9.67802462344474
Contig100476	408	0.453431372549	272	0.400735294118	136	0.558823529412	8	45.34	52.94	27.21	55.88	43.82	44.60	19.21	20.07	0.3	nan	nan	nan	nan	nan	nan	-5.26948827650651
Contig10049	235	0.548936170213	157	0.547770700637	78	0.551282051282	7	55.13	70.89	38.46	55.13	34.81	38.63	16.78	17.24	nan	nan	nan	nan	nan	nan	nan	-8.71524193037807
Contig100517	341	0.504398826979	228	0.482456140351	113	0.548672566372	7	50.74	60.53	35.96	54.87	44.47	44.39	21.2	21.24	0.2	nan	nan	nan	nan	nan	nan	-8.99198423859003
Contig10053	326	0.524539877301	218	0.550458715596	108	0.472222222222	6	52.78	56.88	53.21	47.22	38.78	40.15	19.07	18.3	0.4	nan	nan	nan	nan	nan	nan	-9.67981834666085
Contig10054	207	0.599033816425	138	0.5	69	0.797101449275	10	59.9	55.07	44.93	79.71	26.77	30.59	12.05	16.21	nan	nan	nan	nan	nan	nan	nan	-6.2247961996935
Contig100553	345	0.594202898551	230	0.582608695652	115	0.617391304348	6	59.42	63.48	53.04	61.74	40.59	41.24	23.21	21.3	0.38	nan	nan	nan	nan	nan	nan	-9.25331296053413
Contig100559	455	0.443956043956	304	0.444078947368	151	0.443708609272	11	44.59	54.61	34.21	44.37	44.87	46.31	21.76	22.16	0.37	nan	nan	nan	nan	nan	nan	-3.6116498704338
Contig100563	451	0.574279379157	301	0.720930232558	150	0.28	8	57.56	78.81	65.33	28	38.59	43.01	21.59	24.48	0.31	nan	nan	nan	nan	nan	nan	-4.18801575528899
