loci	Ltot	GCtot	L12	GC12	L3	GC3	nReads	GC_cubt	GC1_cubt	GC2_cubt	GC3_cubt	ENc_cubt	ENcP_cubt	ENcFDS_cubt	ENcPFDS_cubt	Um_cubt	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5	GCcorrected_expression
Contig10003	468	0.388888888889	312	0.387820512821	156	0.391025641026	14	38.89	39.74	37.82	39.1	41.22	44.24	18.73	20.96	0.37	78	0.358974358974	78	0.358974358974	nan	nan	-9.03672243218021
Contig10004	429	0.529137529138	286	0.454545454545	143	0.678321678322	19	52.91	42.66	48.25	67.83	39.92	45.36	18.15	21.21	0.43	nan	nan	nan	nan	nan	nan	-11.4016526807439
Contig10006	828	0.54347826087	552	0.472826086957	276	0.684782608696	49	54.35	57.25	37.32	68.48	42.44	47.33	21.86	22.92	0.33	2030	0.424630541872	1700	0.398823529412	330	0.557575757576	17.4498878689929
Contig1001	546	0.531135531136	364	0.43956043956	182	0.714285714286	127	53.11	50.55	37.36	71.43	40.54	43.11	21.94	23.49	0.26	170	0.376470588235	84	0.238095238095	86	0.511627906977	98.3349286120437
Contig10013	375	0.426666666667	250	0.412	125	0.456	21	42.67	47.2	35.2	45.6	43.72	45.02	20.09	21.07	0.33	1618	0.328182941904	76	0.394736842105	1542	0.324902723735	-4.19458728914742
Contig10016	1650	0.499393939394	1100	0.518181818182	550	0.461818181818	41	49.94	56.91	46.73	46.18	52.46	52.05	24.73	26.03	0.2	6116	0.373610202747	6116	0.373610202747	nan	nan	11.3878932786624
Contig10017	483	0.625258799172	322	0.549689440994	161	0.776397515528	62	62.53	65.22	44.72	77.64	40.03	50.31	20.57	25.58	0.27	2722	0.439750183688	2722	0.439750183688	nan	nan	34.6105141066366
Contig10019	1812	0.462472406181	1208	0.435430463576	604	0.516556291391	36	46.25	54.3	32.78	51.66	54.63	54.41	28.27	27.85	0.17	1338	0.428251121076	1338	0.428251121076	nan	nan	7.89600587063271
Contig10021	654	0.52752293578	436	0.438073394495	218	0.706422018349	57	52.75	52.75	34.86	70.64	42.01	46.32	22.87	20.25	0.35	4942	0.370295426953	4942	0.370295426953	nan	nan	28.5339350855308
Contig10028	579	0.47322970639	386	0.443005181347	193	0.533678756477	20	47.32	52.85	35.75	53.37	47.21	48.33	23.00	23.44	0.3	nan	nan	nan	nan	nan	nan	-9.10496313444705
