loci	Lutr	GCutr	Lutr3	GCutr3	Lutr5	GCutr5
Contig28627	nan	nan	nan	nan	nan	nan
Contig16129	3930	0.290330788804	3698	0.28691184424	232	0.344827586207
Contig16127	nan	nan	nan	nan	nan	nan
Contig16126	294	0.360544217687	nan	nan	294	0.360544217687
Contig16124	nan	nan	nan	nan	nan	nan
Contig26822	nan	nan	nan	nan	nan	nan
Contig26827	nan	nan	nan	nan	nan	nan
Contig21553	nan	nan	nan	nan	nan	nan
Contig3667	nan	nan	nan	nan	nan	nan
Contig18451	nan	nan	nan	nan	nan	nan
Contig35209	184	0.282608695652	nan	nan	184	0.282608695652
Contig12806	nan	nan	nan	nan	nan	nan
Contig18452	90	0.177777777778	nan	nan	90	0.177777777778
Contig12800	nan	nan	nan	nan	nan	nan
Contig12801	nan	nan	nan	nan	nan	nan
Contig18456	nan	nan	nan	nan	nan	nan
Contig29704	nan	nan	nan	nan	nan	nan
Contig10665	nan	nan	nan	nan	nan	nan
Contig10662	nan	nan	nan	nan	nan	nan
Contig10663	nan	nan	nan	nan	nan	nan
Contig11139	nan	nan	nan	nan	nan	nan
Contig35208	nan	nan	nan	nan	nan	nan
Contig11136	nan	nan	nan	nan	nan	nan
Contig11133	318	0.352201257862	32	0.1875	286	0.370629370629
Contig8008	120	0.275	58	0.293103448276	62	0.258064516129
Contig8006	280	0.257142857143	nan	nan	280	0.257142857143
Contig8007	nan	nan	nan	nan	nan	nan
Contig8004	nan	nan	nan	nan	nan	nan
Contig8000	1606	0.334371108344	442	0.294117647059	1164	0.349656357388
Contig40363	nan	nan	nan	nan	nan	nan
Contig408	244	0.254098360656	nan	nan	244	0.254098360656
Contig403	2120	0.297641509434	978	0.30981595092	1142	0.287215411559
Contig402	642	0.210280373832	642	0.210280373832	nan	nan
Contig404	628	0.304140127389	434	0.202764976959	194	0.530927835052
Contig407	962	0.258835758836	746	0.249329758713	216	0.291666666667
Contig37424	nan	nan	nan	nan	nan	nan
Contig31110	nan	nan	nan	nan	nan	nan
Contig31113	nan	nan	nan	nan	nan	nan
Contig31443	nan	nan	nan	nan	nan	nan
Contig24281	nan	nan	nan	nan	nan	nan
Contig23838	nan	nan	nan	nan	nan	nan
Contig19806	nan	nan	nan	nan	nan	nan
Contig24284	58	0.241379310345	58	0.241379310345	nan	nan
Contig17296	nan	nan	nan	nan	nan	nan
Contig17297	nan	nan	nan	nan	nan	nan
Contig23833	nan	nan	nan	nan	nan	nan
Contig6009	nan	nan	nan	nan	nan	nan
Contig15831	nan	nan	nan	nan	nan	nan
Contig15834	nan	nan	nan	nan	nan	nan
Contig6305	nan	nan	nan	nan	nan	nan
Contig3152	212	0.311320754717	212	0.311320754717	nan	nan
Contig3155	204	0.411764705882	204	0.411764705882	nan	nan
Contig19323	nan	nan	nan	nan	nan	nan
Contig6399	528	0.350378787879	nan	nan	528	0.350378787879
Contig38794	nan	nan	nan	nan	nan	nan
Contig3157	404	0.294554455446	nan	nan	404	0.294554455446
Contig38798	580	0.31724137931	580	0.31724137931	nan	nan
Contig6392	nan	nan	nan	nan	nan	nan
Contig6395	nan	nan	nan	nan	nan	nan
Contig6396	nan	nan	nan	nan	nan	nan
Contig6397	nan	nan	nan	nan	nan	nan
Contig9633	nan	nan	nan	nan	nan	nan
Contig21880	nan	nan	nan	nan	nan	nan
Contig929	nan	nan	nan	nan	nan	nan
Contig7470	1248	0.266025641026	712	0.280898876404	536	0.246268656716
Contig2729	3930	0.248091603053	3812	0.25	118	0.186440677966
Contig2728	nan	nan	nan	nan	nan	nan
Contig2899	280	0.253571428571	nan	nan	280	0.253571428571
Contig7113	nan	nan	nan	nan	nan	nan
Contig2725	nan	nan	nan	nan	nan	nan
Contig2724	nan	nan	nan	nan	nan	nan
Contig2727	1474	0.279511533243	414	0.227053140097	1060	0.3
Contig2726	nan	nan	nan	nan	nan	nan
Contig2892	46	0.239130434783	nan	nan	46	0.239130434783
Contig2722	314	0.216560509554	72	0.277777777778	242	0.198347107438
Contig9718	166	0.228915662651	nan	nan	166	0.228915662651
